"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"STALLION","Stallion India Fluorochemicals Limited","7(2)","SHAZAD SHERIAR RUSTOMJI","Promoters","Equity Shares","53051208","66.88",,"38097","10474015","Sell","Equity Shares","53013111","66.83","31-Oct-2025","31-Oct-2025","31-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","08-Nov-2025 15:50","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189290_1569082_08112025035022_WEB.xml"
"STALLION","Stallion India Fluorochemicals Limited","7(2)","SHAZAD SHERIAR RUSTOMJI","Promoters","Equity Shares","53843208","67.88",,"792000","240791760","Sell","Equity Shares","53051208","66.88","29-Oct-2025","29-Oct-2025","30-Oct-2025","Market Sale","-","-","0","0","0","0","NSE","-","08-Nov-2025 15:17","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189285_1569053_08112025031759_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1281540","13.49",,"8","992","Buy","Equity Shares","1281548","13.49","06-Nov-2025","06-Nov-2025","08-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","08-Nov-2025 14:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189282_1569014_08112025021131_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1272081","13.39",,"9459","1172726","Buy","Equity Shares","1281540","13.49","06-Nov-2025","06-Nov-2025","08-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","08-Nov-2025 14:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189282_1569014_08112025021131_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1281548","13.49",,"790","97857","Buy","Equity Shares","1282338","13.5","07-Nov-2025","07-Nov-2025","08-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","08-Nov-2025 14:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189282_1569014_08112025021131_WEB.xml"
"JARO","Jaro Institute of Technology Management and Research Limited","7(2)","Ranjita Raman","Director","Equity Shares","193490","0.87",,"2000","1245848","Buy","Equity Shares","195490","0.88","04-Nov-2025","04-Nov-2025","06-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","07-Nov-2025 20:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189280_1568611_07112025083636_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Kritikka Infrastructure Private Limited","Promoter Group","Equity Shares","17348115","17.27",,"9408933","0","Buy","Equity Shares","26757048","1.15","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Karanbhumi Estates Private Limited","Promoter Group","Equity Shares","10079525","10.04",,"0","0","Buy","Equity Shares","10079525","0.43","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Sameer Gehlaut","Promoters","Equity Shares","150000","0.15",,"100867329","0","Buy","Equity Shares","101017329","4.35","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Inuus Developers Private Limited","Promoter Group","Equity Shares","Nil","0",,"458411419","0","Buy","Equity Shares","458411419","19.72","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Karanbhumi Estates Private Limited","Promoter Group","Equity Shares","10079525","10.04",,"0","0","Buy","Equity Shares","10079525","0.43","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Kritikka Infrastructure Private Limited","Promoter Group","Equity Shares","17348115","17.27",,"9408933","0","Buy","Equity Shares","26757048","1.15","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Calleis Infracon Private Limited","Promoter Group","Equity Shares","Nil","0",,"66150000","0","Buy","Equity Shares","66150000","2.85","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Valerian Real Estate Private Limited","Promoter Group","Equity Shares","Nil","0",,"100978832","0","Buy","Equity Shares","100978832","4.34","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Inuus Developers Private Limited","Promoter Group","Equity Shares","Nil","0",,"458411419","0","Buy","Equity Shares","458411419","19.72","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"IBULLSLTD","Indiabulls Limited","7(2)","Sameer Gehlaut","Promoters","Equity Shares","150000","0.15",,"100867329","0","Buy","Equity Shares","101017329","4.35","04-Nov-2025","04-Nov-2025","07-Nov-2025","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","07-Nov-2025 19:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189278_1568442_07112025070413_WEB.xml"
"JKIPL","Jinkushal Industries Limited","7(2)","Sumeet Kumar Berlia","Key Managerial Personnel","Equity Shares","31665","0.08",,"8626","995095","Buy","Equity Shares","40291","0.1","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","07-Nov-2025 19:00","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189277_1568436_07112025070032_WEB.xml"
"JKIPL","Jinkushal Industries Limited","7(2)","Sumeet Kumar Berlia","Key Managerial Personnel","Equity Shares","40291","0.1",,"7400","864394","Buy","Equity Shares","47691","0.12","07-Nov-2025","07-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","07-Nov-2025 19:00","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189277_1568436_07112025070032_WEB.xml"
"JKIPL","Jinkushal Industries Limited","7(2)","Sumeet Kumar Berlia","Key Managerial Personnel","Equity Shares","30532","0.08",,"1133","132096","Buy","Equity Shares","31665","0.08","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","07-Nov-2025 19:00","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189277_1568436_07112025070032_WEB.xml"
"WIPRO","Wipro Limited","7(2)","Sarat Chand","Employees/Designated Employees","ADR/GDR/FCCB","140820","0",,"47600","11007310","Sell","ADR/GDR/FCCB","93220","0","06-Nov-2025","06-Nov-2025","06-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","07-Nov-2025 18:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189274_1568354_07112025063129_WEB.xml"
"WIPRO","Wipro Limited","7(2)","Sarat Chand","Employees/Designated Employees","ADR/GDR/FCCB","49830","0",,"90990","21041074","Buy","ADR/GDR/FCCB","140820","0","06-Nov-2025","06-Nov-2025","06-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","07-Nov-2025 18:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189274_1568354_07112025063129_WEB.xml"
"ARVINDFASN","Arvind Fashions Limited","7(2)","Anand Aiyer","Employees/Designated Employees","Equity Shares","Nil","0",,"25000","8382500","Buy","Equity Shares","25000","0.02","07-Nov-2025","07-Nov-2025","07-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","07-Nov-2025 18:08","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189271_1568263_07112025060843_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1174471","0.07",,"22870","228700","Sell","Equity Shares","1151601","0.07","06-Nov-2025","06-Nov-2025","07-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","07-Nov-2025 17:33","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189269_1568125_07112025053334_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1175249","0.07",,"778","401972","Sell","Equity Shares","1174471","0.07","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","07-Nov-2025 17:33","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189269_1568125_07112025053334_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1175750","0.07",,"501","265378","Sell","Equity Shares","1175249","0.07","04-Nov-2025","04-Nov-2025","06-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","07-Nov-2025 17:33","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189269_1568125_07112025053334_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Info Edge Employees Stock Option Plan Trust","Other","Equity Shares","948805","0.15",,"8768","17536","Sell","Equity Shares","940037","0.14","06-Nov-2025","06-Nov-2025","07-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","07-Nov-2025 17:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189267_1568098_07112025052548_WEB.xml"
"INDIACEM","The India Cements Limited","7(2)","UltraTech Cement Limited","Promoters","Equity Shares","234025105","75.52",,"12231","4955872","Sell","Equity Shares","234012874","75.51","03-Nov-2025","03-Nov-2025","06-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","07-Nov-2025 17:19","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189264_1568081_07112025051941_WEB.xml"
"STALLION","Stallion India Fluorochemicals Limited","7(2)","SHAZAD SHERIAR RUSTOMJI","Promoters","Equity Shares","52222221","65.83",,"808000","200101200","Sell","Equity Shares","51414221","64.81","04-Nov-2025","04-Nov-2025","06-Nov-2025","Others","-","-","0","0","0","0","BSE","-","07-Nov-2025 16:51","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189262_1568008_07112025045106_WEB.xml"
"FIDEL","Fidel Softech Limited","7(2)","Sunil Kulkarni","Promoters","Equity Shares","7634996","55.52",,"1000","145950","Buy","Equity Shares","7635996","55.53","06-Nov-2025","06-Nov-2025","07-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","07-Nov-2025 16:09","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189260_1567889_07112025040945_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","736714","1.54",,"6650","31598780","Buy","Equity Shares","743364","1.56","04-Nov-2025","04-Nov-2025","06-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","07-Nov-2025 11:53","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189258_1567622_07112025115313_WEB.xml"
"SANGINITA","Sanginita Chemicals Limited","7(2)","Sanginita Industries LLP","Promoters","Equity Shares","2425245","9.36",,"88570","980937","Sell","Equity Shares","2336675","9.02","04-Nov-2025","04-Nov-2025","06-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 19:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189256_1567301_06112025072054_WEB.xml"
"SANGINITA","Sanginita Chemicals Limited","7(2)","Sanginita Industries LLP","Promoters","Equity Shares","2336675","9.02",,"73965","794225","Sell","Equity Shares","2262710","8.73","06-Nov-2025","06-Nov-2025","06-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 19:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189256_1567301_06112025072054_WEB.xml"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","ABHAY KUMAR SRIVASTAVA","-","Equity Shares","55703","0.03",,"35000","1987500","Buy","Equity Shares","90703","0.05","04-Nov-2025","04-Nov-2025","04-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2025 18:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189254_1567081_06112025060249_WEB.xml"
"IKS","Inventurus Knowledge Solutions Limited","7(2)","DINESH AMARLAL RIJHWANI","-","Equity Shares","14000","0.01",,"4000","6612000","Sell","Equity Shares","10000","0.01","04-Nov-2025","04-Nov-2025","05-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 18:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189254_1567081_06112025060249_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Srinivas Surya Kompella","-","Equity Shares","Nil","0",,"6044","9316826","Buy","Equity Shares","6044","0","01-Nov-2025","01-Nov-2025","04-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2025 17:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189252_1567071_06112025055900_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Kousalya Kalyanaraman","Immediate relative","Equity Shares","Nil","0",,"38678","59424879","Buy","Equity Shares","38678","0","04-Nov-2025","04-Nov-2025","05-Nov-2025","Gift","-","-","0","0","0","0","NA","-","06-Nov-2025 17:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189252_1567071_06112025055900_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Ramachandran Sundararajan","-","Equity Shares","50295","0",,"38678","59424879","Sell","Equity Shares","11617","0","04-Nov-2025","04-Nov-2025","05-Nov-2025","Gift","-","-","0","0","0","0","NA","-","06-Nov-2025 17:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189252_1567071_06112025055900_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","Rajeev Nanda","-","Equity Shares","67170","0",,"5000","7707500","Buy","Equity Shares","72170","0","01-Nov-2025","01-Nov-2025","04-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2025 17:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189252_1567071_06112025055900_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL Technologies Stock Options Trust","-","Equity Shares","8107134","0.3",,"25591","39448527","Sell","Equity Shares","8081543","0.3","01-Nov-2025","01-Nov-2025","04-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2025 17:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189252_1567071_06112025055900_WEB.xml"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","7(2)","Dr. Lal PathLabs Employees Welfare Trust","Other","Equity Shares","308407","0.37",,"5750","57500","Sell","Equity Shares","302657","0.36","04-Nov-2025","04-Nov-2025","04-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2025 17:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189250_1567018_06112025054327_WEB.xml"
"LALPATHLAB","Dr. Lal Path Labs Ltd.","7(2)","Shankha Banerjee","Key Managerial Personnel","Equity Shares","23510","0.03",,"5250","52500","Buy","Equity Shares","28760","0.03","04-Nov-2025","04-Nov-2025","04-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2025 17:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189250_1567018_06112025054327_WEB.xml"
"CGCL","Capri Global Capital Limited","7(2)","Narender Arya","Employees/Designated Employees","Equity Shares","6000","0",,"6000","1185000","Sell","Equity Shares","Nil","0","06-Nov-2025","06-Nov-2025","06-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 17:34","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189249_1566974_06112025053412_WEB.xml"
"HDBFS","HDB Financial Services Limited","7(2)","Premal Brahmbhatt","-","Equity Shares","28015","0",,"6640","4867120","Sell","Equity Shares","21375","0","04-Nov-2025","04-Nov-2025","05-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 17:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189248_1566955_06112025053112_WEB.xml"
"HDBFS","HDB Financial Services Limited","7(2)","Ajay Thakur","-","Equity Shares","28052","0",,"7000","5134780","Sell","Equity Shares","21052","0","04-Nov-2025","04-Nov-2025","05-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 17:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189248_1566955_06112025053112_WEB.xml"
"HDBFS","HDB Financial Services Limited","7(2)","Shishir Janardhan Kunder","-","Equity Shares","1460","0",,"1440","1052122","Sell","Equity Shares","20","0","03-Nov-2025","03-Nov-2025","04-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 17:31","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189248_1566955_06112025053112_WEB.xml"
"TRANSWIND","Transwind Infrastructures Limited","7(2)","Nishant Mathuraprasad Pandey","Promoter Group","Equity Shares","50000","0.75",,"60000","1020000","Buy","Equity Shares","110000","1.44","31-Oct-2025","31-Oct-2025","06-Nov-2025","Preferential Offer","-","-","0","0","0","0","NA","-","06-Nov-2025 16:48","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189244_1566829_06112025044848_WEB.xml"
"TRANSWIND","Transwind Infrastructures Limited","7(2)","Mathuraprasad Chandrabhan Pandey","Promoters","Equity Shares","920500","13.76",,"500000","8500000","Buy","Equity Shares","1420500","18.57","31-Oct-2025","31-Oct-2025","06-Nov-2025","Preferential Offer","-","-","0","0","0","0","NA","-","06-Nov-2025 16:48","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189244_1566829_06112025044848_WEB.xml"
"TRANSWIND","Transwind Infrastructures Limited","7(2)","Satyabhama Mathuraprasad Pandey","Promoter Group","Equity Shares","208000","3.11",,"400000","6800000","Buy","Equity Shares","608000","7.95","31-Oct-2025","31-Oct-2025","06-Nov-2025","Preferential Offer","-","-","0","0","0","0","NA","-","06-Nov-2025 16:48","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189244_1566829_06112025044848_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1229714","12.94",,"500","63500","Buy","Equity Shares","1230214","12.95","21-Oct-2025","21-Oct-2025","04-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","06-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189242_1566758_06112025041837_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1234136","12.99",,"37664","4670336","Buy","Equity Shares","1271800","13.39","03-Nov-2025","03-Nov-2025","04-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189242_1566758_06112025041837_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1230736","12.95",,"3400","421838","Buy","Equity Shares","1234136","12.99","31-Oct-2025","31-Oct-2025","04-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189242_1566758_06112025041837_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1271800","13.39",,"281","34844","Buy","Equity Shares","1272081","13.39","03-Nov-2025","03-Nov-2025","04-Nov-2025","Market Purchase","-","-","0","0","0","0","BSE","-","06-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189242_1566758_06112025041837_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1229464","12.94",,"250","31500","Buy","Equity Shares","1229714","12.94","21-Oct-2025","21-Oct-2025","04-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189242_1566758_06112025041837_WEB.xml"
"TOKYOPLAST","Tokyo Plast International Limited","7(2)","PRITI HARESH SHAH","Promoters","Equity Shares","1230214","12.95",,"522","64707","Buy","Equity Shares","1230736","12.95","30-Oct-2025","30-Oct-2025","04-Nov-2025","Market Purchase","-","-","0","0","0","0","NSE","-","06-Nov-2025 16:18","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189242_1566758_06112025041837_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Affle (India) Limited Employees Welfare Trust","Other","Equity Shares","176442","0.13",,"8500","15380780","Sell","Equity Shares","167942","0.12","04-Nov-2025","04-Nov-2025","04-Nov-2025","ESOP","-","-","0","0","0","0","NSE","-","06-Nov-2025 16:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189240_1566731_06112025040655_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Affle (India) Limited Employees Welfare Trust","Other","Equity Shares","167942","0.12",,"4500","4725000","Sell","Equity Shares","163442","0.12","04-Nov-2025","04-Nov-2022","04-Nov-2025","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2025 16:06","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189240_1566731_06112025040655_WEB.xml"
"ONELIFECAP","Onelife Capital Advisors Limited","7(2)","PRABHAKARA NAIG","Promoters","Equity Shares","6905000","51.68",,"4905000","73575000","Pledge","Equity Shares","6905000","51.68","03-Nov-2025","03-Nov-2025","04-Nov-2025","Pledge Creation","-","-","0","0","0","0","NA","-","06-Nov-2025 15:11","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189238_1566616_06112025031111_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Ravi Manja Gowda","-","Equity Shares","1047","0",,"1047","1462851","Sell","Equity Shares","Nil","0","31-Oct-2025","31-Oct-2025","04-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 10:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189231_1566338_06112025105545_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Divekar Ashish Pandurang","-","Equity Shares","88","0",,"88","121608","Sell","Equity Shares","Nil","0","03-Nov-2025","03-Nov-2025","04-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2025 10:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189231_1566338_06112025105545_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","2845922","0.12",,"9104","9104","Sell","Equity Shares","2836818","0.12","31-Oct-2025","31-Oct-2025","03-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","05-Nov-2025 19:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189229_1566135_05112025074338_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","2823045","0.12",,"2140","2563085","Sell","Equity Shares","2820905","0.12","03-Nov-2025","03-Nov-2025","04-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","05-Nov-2025 19:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189229_1566135_05112025074338_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","2836818","0.12",,"13773","13773","Sell","Equity Shares","2823045","0.12","31-Oct-2025","31-Oct-2025","03-Nov-2025","Off Market","-","-","0","0","0","0","NA","-","05-Nov-2025 19:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189229_1566135_05112025074338_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c","Other","Equity Shares","2848419","0.12",,"1360","1645600","Sell","Equity Shares","2847059","0.12","31-Oct-2025","31-Oct-2025","03-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","05-Nov-2025 19:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189229_1566135_05112025074338_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","2820905","0.12",,"1040","1245920","Sell","Equity Shares","2819865","0.12","03-Nov-2025","03-Nov-2025","04-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","05-Nov-2025 19:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189229_1566135_05112025074338_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c","Other","Equity Shares","2847059","0.12",,"1137","1375770","Sell","Equity Shares","2845922","0.12","31-Oct-2025","31-Oct-2025","03-Nov-2025","Market Sale","-","-","0","0","0","0","NSE","-","05-Nov-2025 19:43","https://nsearchives.nseindia.com/corporate/xbrl/IT_1189229_1566135_05112025074338_WEB.xml"
