Date,Symbol,Client_Name,Buy_Sell,Quantity,Price,Source
2025-02-27,SHANTI,MSB E TRADE SECURITIES LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-27,VIJAYA,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-27,VIJAYA,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-27,VISAMAN,SHRIPAL V VORA HUF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,BIRDYS,AJAY KRISHNAKANT PARIKH,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,CARTRADE,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,CARTRADE,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,COFORGE,MOTILAL OSWAL MUTUAL FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,CREDITACC,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,CREDITACC,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,DHANLAXMI,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,GENCON,DIVAM  SHARMA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,GENCON,UNLISTED ASSETS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,HOMEFIRST,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,HOMEFIRST,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,HOMEFIRST,ISHARES CORE MSCI EMERGING MARKETS ETF,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,HPTL,K2  FINVENTURE,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,HPTL,MUKESH AGRAWAL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,HPTL,MUKESHKUMAR MANJIBHAI PATEL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,HPTL,NITESH KUMAR MANJIBHAI PATEL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,INDUSINDBK,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,INOXINDIA,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,INOXINDIA,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,KEI,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,KEI,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,KEI,MOTILAL OSWAL MUTUAL FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,KSB,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,KSB,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,MEDICO,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,MEDICO,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,MEDICO,MATHISYS ADVISORS LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,MEDICO,MATHISYS ADVISORS LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,MOKSH,BRIGHTFUL COMMERCIAL PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,MOKSH,PINE OAK GLOBAL FUND,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,MUFIN,EXPERTPRO REALTY  PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,OLIL,BHAVANA MANHARLAL KAMDAR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,OLIL,MATALIA STOCK BROKING PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,OLIL,MATALIA STOCK BROKING PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,ORIENTALTL,TARUN KUMAR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,POLYSIL,PAYAL JAIN,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,QUADFUTURE,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,QUADFUTURE,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,QUADFUTURE,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,QUADFUTURE,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,SHANTI,GAJANAND JASHWANTBHAI TAILOR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,SHANTI,HEMAL ARUNBHAI MEHTA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,SHANTI,MANISH KUMAR HUF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,SUPREMEPWR,RISHI KAJARIA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,SUPREMEPWR,RISHI KAJARIA & SONS HUF,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,TEAMLEASE,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,TEAMLEASE,NIPPON INDIA MUTUAL FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,VIPULLTD,ABSOLUTE RETURNS SCHEME,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-02-28,VIPULLTD,VASANTI VALLABHDAS THAKKAR,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,AGARWALTUF,NECTA BLOOM VCC - NECTA BLOOM ONE,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,ANGELONE,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,ANGELONE,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,AVROIND,UDAY R SHAH HUF,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,BALAXI,EBISU GLOBAL OPPORTUNITIES FUND LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,BALAXI,ELARA INDIA OPPORTUNITIES FUND LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,BALAXI,MGC FUND LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,BALAXI,UNICO GLOBAL OPPORTUNITIES FUND LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,BSE,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,BSE,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,DRL,JIGAR DOSHI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,DRL,MAHENDRA KUMAR JANGID,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,DRL,VIKASH PRAHALADKA HUF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,GENCON,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,4.0,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,GENCON,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,GENCON,BHAVI JITENDRA SANGHAVI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,LAL,MULTITUDE GROWTH FUNDS LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,LAL,SANDEEP JAIN (HUF),SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,NH,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,NH,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,NRL,VIVEK MEHROTRA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,PRAMARA,SHAH JAYSHREE RAJESH,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,PRAMARA,SHAH JAYSHREE RAJESH,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,QUADFUTURE,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,QUADFUTURE,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,SHEKHAWATI,ADVANCE WOOD PROCESSORS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,SHEKHAWATI,AZURA PROJECTS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,SHIGAN,ONEVIEW CORPORATE ADVISORS PVT LTD,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,SHIGAN,PADMAWATI REALCON PRIVATE  LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-03,TFL,HEMAL M SHAH HUF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,AVANTIFEED,IIFL FACILITIES SERVICES LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,AVANTIFEED,THAI UNION ASIA INVESTMENT HOLDING LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,BANSWRAS,COFIPALUX INVEST S.A.,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,BSE,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,BSE,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,DHANLAXMI,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,DIFFNKG,SARAVANA SECURITIES  D.SATHYAMOORTHI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,DIFFNKG,SSPL SECURITIES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,GATECH,SATVAT AGRO LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,GATECH,SHARE INDIA SECURITIES LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,GLOBE,SWETABEN GUNJAN VORA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,GTECJAINX,KAILASHBEN ASHOKKUMAR PATEL,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,GTECJAINX,PATEL ASHOKKUMAR BABALBHAI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,INDIACEM,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,INDIACEM,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,KRN,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,KRN,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,KRN,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,KRN,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,MINDPOOL,DOSHI HETAL S,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,MINDPOOL,SHASHANK PRAVINCHANDRA DOSHI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,MOBIKWIK,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,MOBIKWIK,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,NEWJAISA,AJAY KUMAR AGGARWAL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,NEWJAISA,AUGMENTA VALUE TRUST - SCHEME 1,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,NH,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,NH,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,NITCO,SARAVANA SECURITIES  D.SATHYAMOORTHI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,NITCO,SSPL SECURITIES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,OLIL,KAVITA  MONANI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,PRECISION,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,QUADFUTURE,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,QUADFUTURE,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,SABAR,NANDUBA ASHOKSINH BHATI,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,SANGANI,AFFLUENCE GEMS PRIVATELIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,SANGANI,ASHUTOSH JAYANTILAL JUTHANI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,SANGANI,ASIT SURENDRA DATTANI THAKKAR,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,SOTAC,CRAFT EMERGING MARKET FUND PCC- ELITE CAPITAL FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,SOTAC,SAMBHAVNATH INVESTMENTS AND FINANCES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,UCL,SHAILESH K KOTHARI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,UCL,SILKON TRADES LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,VIJAYA,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,VIJAYA,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,VIJAYA,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,VIJAYA,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,VIJAYA,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,VIJAYA,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-04,VIPULLTD,MONEYPLANT GOLD & JEWELLERY TRADING L.L.C,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,APEXECO,IDHYAH FUTURES,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,APEXECO,RS SECURITIES,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,APEXECO,RS SECURITIES,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,ATALREAL,PASHUPATI CAPITA SER PVT LTD,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,ATLASCYCLE,NIKUNJ KAUSHIK SHAH,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,ATLASCYCLE,NIKUNJ KAUSHIK SHAH,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,AVANTIFEED,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,AVANTIFEED,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,BALAJEE,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,BALAJEE,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,BANSWRAS,COFIPALUX INVEST S.A.,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,BSE,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,BSE,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,GLOBE,NARENDRA POPATLAL VORA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,GSTL,LAXMI VYANKATESH ENTERPRISES,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,GSTL,RAGAVAN RAJKUMAR,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,KHAITANLTD,SACHIN VERMA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,KRN,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,KRN,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,KRN,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,KRN,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,KRN,QE SECURITIES LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,KRN,QE SECURITIES LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,LAL,MULTITUDE GROWTH FUNDS LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,MAKS,DUHLANI MOHANLAL BHARTIDEVI,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,MAKS,MOHANLAL ROCHIRAM HUF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,PERFECT,NEELAM MITTAL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,PERFECT,SATYA PRAKASH MITTAL - HUF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,POLYSIL,HITESH BABUBHAI MANGUKIYA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,POLYSIL,HITESH BABUBHAI MANGUKIYA,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,PRECISION,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,QUADFUTURE,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,QUADFUTURE,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,QUADFUTURE,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,QUADFUTURE,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,QUADFUTURE,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,QUADFUTURE,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,SANGINITA,NEELAM MITTAL,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,SANGINITA,SATYA PRAKASH MITTAL - HUF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,VERTEXPLUS,CRAFT EMERGING MARKET FUND PCC- ELITE CAPITAL FUND,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,VERTEXPLUS,SAMBHAVNATH INVESTMENTS AND FINANCES PRIVATE LIMITED,BUY,600.0,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-05,VERTEXPLUS,SAMBHAVNATH INVESTMENTS AND FINANCES PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ABDL,AALIDHRA TEXTOOL ENGINEERS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ANZEN,MORGAN ARC PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ANZEN,ORIENTAL TOLLWAYS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ANZEN,TRUST INVESTMENT ADVISORS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,APTECHT,AALIDHRA TEXTOOL ENGINEERS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,APTECHT,CHANDRAKANT CHHAGANBHAI GONDALIA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ATALREAL,PASHUPATI CAPITA SER PVT LTD,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,AVANTIFEED,IIFL FACILITIES SERVICES LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,AVANTIFEED,THAI UNION ASIA INVESTMENT HOLDING LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,CASTROLIND,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,CASTROLIND,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,CHENNPETRO,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,CHENNPETRO,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,CREDITACC,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,CREDITACC,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,KAMOPAINTS,DHANVIN WEALTH MAX PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,KAMOPAINTS,JAKSH FINANCIALS PRIVATE LIMITED .,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ONDOOR,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,PSRAJ,SMART HORIZON OPPORTUNITY FUND,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,QUADFUTURE,AAKRAYA RESEARCH LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,QUADFUTURE,AAKRAYA RESEARCH LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,QUADFUTURE,HRTI PRIVATE LIMITED,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,QUADFUTURE,HRTI PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,RAJPUTANA,VB TRADING CO.,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ROUTE,GRAVITON RESEARCH CAPITAL LLP,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,ROUTE,GRAVITON RESEARCH CAPITAL LLP,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,RUCHINFRA,AL MAHA INVESTMENT FUND PCC - ONYX STRATEGY,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,RUCHINFRA,FORBES EMF,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,SAMMAANCAP,AALIDHRA TEXTOOL ENGINEERS PRIVATE LIMITED,SELL,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
2025-03-06,SAMMAANCAP,PRASHANT HANSRAJBHAI GONDALIA,BUY,,,Bulk-Deals-03-11-2024-to-03-11-2025.csv
