Date,Symbol,Client_Name,Buy_Sell,Quantity,Price,Source
2025-08-22,APOLLOHOSP,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,299.0,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,385.0,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,772.0,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,260.0,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,MORNINGSTAR FUNDS TRUST - MORNINGSTAR INTERNATIONAL EQUITY FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,SOCIETE GENERALE,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,SUNEETHA REDDY,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T ROWE PRICE FUNDS SICAV  GLOBAL ALLOCATION EXTENDED FUND,BUY,195.0,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T ROWE PRICE FUNDS SICAV EMERGING MARKETS EQUITY FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T ROWE PRICE FUNDS SICAV GLOBAL ALLOCATION FUND,BUY,182.0,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T ROWE PRICE GLOBAL ALLOCATION FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T ROWE PRICE INSTITUTIONAL EMERGING MARKETS EQUITY FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T ROWE PRICE RETIREMENT HYBRID TRUST- T ROWE PRICE NON US EQUITIES TRUST,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T. ROWE PRICE EMERGING MARKETS STOCK FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,T. ROWE PRICE GLOBAL ALLOCATION FUND,BUY,332.0,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,TATA MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-22,APOLLOHOSP,VIRIDIAN ASIA OPPORTUNITIES MASTER FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-26,EDELWEISS,ABAKKUS ASSET MANAGER PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-26,EDELWEISS,EDELWEISS EMPLOYEES INCENTIVES AND WELFARE TRUST,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-26,EDELWEISS,EDELWEISS EMPLOYEES WELFARE TRUST,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-26,UPL,NERKA CHEMICALS PRIVATE LTD,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-26,UPL,UNIPHOS ENTERPRISES LTD,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,AGARWALEYE,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,AGARWALEYE,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,CGCL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,CGCL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,CHOLAFIN,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,CHOLAFIN,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,DHANI,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,DHANI,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,ETERNAL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,ETERNAL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,FIVESTAR,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,FIVESTAR,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,GODREJPROP,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,GODREJPROP,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,INDIGRID,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,INDIGRID,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,KIMS,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,KIMS,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,KOLTEPATIL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,KOLTEPATIL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,KOTAKBANK,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,KOTAKBANK,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,LEMONTREE,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,LEMONTREE,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,MANAPPURAM,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,MANAPPURAM,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,OBEROIRLTY,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,OBEROIRLTY,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,SHRIRAMFIN,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,SHRIRAMFIN,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,THELEELA,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,THELEELA,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,VBL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-08-29,VBL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,CARBORUNIV,MURUGAPPAN ARUNACHALAM CHILDREN TRUST,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,CARBORUNIV,SANDHYA G PARIKH,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,CGCL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,CGCL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,ETERNAL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,ETERNAL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,GODREJPROP,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,GODREJPROP,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,KOLTEPATIL,GOLDMAN SACHS (SINGAPORE) PTE- ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,KOLTEPATIL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,KOTAKBANK,GOLDMAN SACHS (SINGAPORE) PTE- ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,KOTAKBANK,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,SHRIRAMFIN,GOLDMAN SACHS (SINGAPORE) PTE- ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-01,SHRIRAMFIN,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,AGARWALEYE,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,AGARWALEYE,GOLDMAN SACHS BANK EUROPE SE- ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,CGCL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,CGCL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,CHOLAFIN,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,CHOLAFIN,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,ETERNAL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,ETERNAL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,FIVESTAR,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,FIVESTAR,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,GODREJPROP,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,GODREJPROP,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,KIMS,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,KIMS,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,LEMONTREE,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,LEMONTREE,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VBL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VBL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,2452991 ONTARIO LIMITED,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,360 ONE PRIME LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,360 ONE REAL ASSETS ADVANTAGE FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,ABHILASH SANDHYALA,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,ALKRAM VENTURE PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,ALKRAM VENTURE PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,AMAR H PATEL HUF,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,AMBIT WEALTH PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,ANKUR DALWANI HUF,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,AUM CAPITAL MARKET PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,DEZERV INVESTMENTS PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,DEZERV SECURITIES PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,GALAXY INVESTMENTS II PTE LTD,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,ICICI PRUDENTIAL MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,INNOPARK (INDIA) PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,L & T TECHNOLOGY SERVICES LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,L AND T EMPLOYEES WELFARE FOUNDATION PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,LARSEN & TOUBRO LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,LGT WEALTH INDIA PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,LTIMINDTREE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,MAX LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,MVS VENTURES PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,MVS VENTURES PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,NARINDER BAJAJ,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,NATIONAL PENSION SYSTEM (NPS) TRUST,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,NEO MARKETS SERVICES PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,NEO TREASURY PLUS FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,NEO WEALTH PARTNERS PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,PHILLIP SERVICES INDIA PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,PICO CAPITAL PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,PRATITHI INVESTMENT TRUST,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,SANJAY KUMAR CHADHA,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,SHAHI EXPORTS PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,SIGNET CAPITAL PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,STAR UNION DAI ICHI LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,TATA AIG GENERAL INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,TORROZ FINTECH PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,VARA FUTURE LLP,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-02,VERTIS,WHITEOAK CAPITAL MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,ETERNAL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,ETERNAL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,GODREJPROP,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,GODREJPROP,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,KOLTEPATIL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,KOLTEPATIL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,KOTAKBANK,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,KOTAKBANK,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,MANAPPURAM,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,MANAPPURAM,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,OBEROIRLTY,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,OBEROIRLTY,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,SHRIRAMFIN,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,SHRIRAMFIN,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,360 ONE PRIME LIMITED,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,ADWAIT HOLDINGS PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,AFSHAN RIYAZ PEERMOHAMED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,AMBIT WEALTH PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,ARA INVESTMENTS,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,ASHRA FAMILY TRUST,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,AXIS SECURITIES LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,DUROSHOX INTERNATIONAL PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,GALAXY INVESTMENTS II PTE LTD,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,NARINDER BAJAJ,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,RB DIVERSIFIED PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,SANJAY KUMAR CHADHA,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,SANJAY KUMAR CHADHA,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,SHREE ANANTNATH REAL ESTATE PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,SPARK FINANCIAL HOLDINGS PRIVATE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-03,VERTIS,TIBREWALA ELECTRONICS LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,ADITYA BIRLA SUNLIFE MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,ALLIANZ GLOBAL INVESTORS FUND-ALLIANZ INDIA EQUITY,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,AROHI EMERGING INDIA MASTER FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,BANDHAN MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,COPTHALL MAURITIUS INVESTMENT LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,EAST BRIDGE CAPITAL MASTER FUND LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,EDELWEISS LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,EDELWEISS MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,GO DIGIT GENERAL INSURANCE LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,ICICI PRUDENTIAL MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,IROHA EMERGING INDIA FUND - I,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,ITI MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,KIFS FINSTOCK LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,KOTAK MAHINDRA MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,MAP INSTITUTIONAL LLC - MAP INSTITUTIONAL LLC 804 SERIES,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,MOTILAL OSWAL MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,OXBOW MASTER FUND LIMITED,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,QUANT MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,TATA AIG GENERAL INSURANCE CO LTD,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,TATA MUTUAL FUND,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,APTUS,WESTBRIDGE CROSSOVER FUND LLC,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,DHANI,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,DHANI,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,ETERNAL,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,ETERNAL,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,GODREJPROP,GOLDMAN SACHS (SINGAPORE) PTE - ODI,SELL,,,Block-Deals-03-11-2024-to-03-11-2025.csv
2025-09-04,GODREJPROP,GOLDMAN SACHS BANK EUROPE SE - ODI,BUY,,,Block-Deals-03-11-2024-to-03-11-2025.csv
