Date,Symbol,Series,Deliverable_Qty,Traded_Qty,Delivery_Pct
2025-11-04,GEMAROMA,EQ,124413.0,223158,55.75
2025-11-04,GENCON,EQ,43612.0,59102,73.79
2025-11-04,GENESYS,EQ,75542.0,129731,58.23
2025-11-04,GENSOL,BZ,,443909,
2025-11-04,GENUSPAPER,EQ,65973.0,80236,82.22
2025-11-04,GENUSPOWER,EQ,456502.0,1127150,40.5
2025-11-04,GEOJITFSL,EQ,137284.0,215890,63.59
2025-11-04,GESHIP,EQ,186950.0,442426,42.26
2025-11-04,GFLLIMITED,BE,,64731,
2025-11-04,GGBL,SM,131100.0,139200,94.18
2025-11-04,GHCL,EQ,74334.0,150000,49.56
2025-11-04,GHCLTEXTIL,EQ,156422.0,277420,56.38
2025-11-04,GICHSGFIN,EQ,27222.0,40039,67.99
2025-11-04,GICL,SM,105000.0,108000,97.22
2025-11-04,GICRE,EQ,270203.0,435931,61.98
2025-11-04,GILLANDERS,EQ,6561.0,8836,74.25
2025-11-04,GILLETTE,EQ,26371.0,47636,55.36
2025-11-04,GILT5YBEES,EQ,145979.0,194156,75.19
2025-11-04,GINNIFILA,BE,,47989,
2025-11-04,GIPCL,EQ,160704.0,231263,69.49
2025-11-04,GIRIRAJ,SM,13000.0,20750,62.65
2025-11-04,GKENERGY,EQ,433457.0,1266027,34.24
2025-11-04,GKWLIMITED,EQ,249.0,375,66.4
2025-11-04,GLAND,EQ,163660.0,438747,37.3
2025-11-04,GLAXO,EQ,64107.0,96909,66.15
2025-11-04,GLENMARK,EQ,420619.0,707890,59.42
2025-11-04,GLOBAL,EQ,109517.0,162779,67.28
2025-11-04,GLOBALE,EQ,2821.0,3880,72.71
2025-11-04,GLOBALPET,SM,4500.0,4500,100.0
2025-11-04,GLOBALVECT,EQ,7159.0,10177,70.34
2025-11-04,GLOBE,EQ,1859190.0,2815983,66.02
2025-11-04,GLOBECIVIL,EQ,48957.0,323677,15.13
2025-11-04,GLOBUSSPR,EQ,15971.0,34545,46.23
2025-11-04,GLOSTERLTD,EQ,263.0,657,40.03
2025-11-04,GLOTTIS,EQ,237714.0,473177,50.24
2025-11-04,GMBREW,EQ,92276.0,883978,10.44
2025-11-04,GMDCLTD,EQ,675458.0,1688591,40.0
2025-11-04,GML,SM,4000.0,4000,100.0
2025-11-04,GMMPFAUDLR,EQ,113258.0,163955,69.08
2025-11-04,GMRAIRPORT,EQ,5649483.0,16023424,35.26
2025-11-04,GMRP&UI,EQ,2029576.0,6992004,29.03
2025-11-04,GNA,EQ,18700.0,29064,64.34
2025-11-04,GNFC,EQ,86864.0,144859,59.96
2025-11-04,GOACARBON,EQ,7506.0,10865,69.08
2025-11-04,GOCLCORP,EQ,17297.0,27823,62.17
2025-11-04,GOCOLORS,EQ,15419.0,23322,66.11
2025-11-04,GODAVARIB,EQ,34447.0,54087,63.69
2025-11-04,GODFRYPHLP,EQ,508430.0,1727281,29.44
2025-11-04,GODIGIT,EQ,935934.0,1103773,84.79
2025-11-04,GODREJAGRO,EQ,108076.0,153701,70.32
2025-11-04,GODREJCP,EQ,1120970.0,1858002,60.33
2025-11-04,GODREJIND,EQ,23536.0,46485,50.63
2025-11-04,GODREJPROP,EQ,195086.0,401283,48.62
2025-11-04,GOKEX,EQ,68049.0,179435,37.92
2025-11-04,GOKUL,EQ,5474.0,6949,78.77
2025-11-04,GOKULAGRO,EQ,204271.0,774886,26.36
2025-11-04,GOLD1,EQ,354061.0,561490,63.06
2025-11-04,GOLD360,EQ,11898.0,20497,58.05
2025-11-04,GOLDBEES,EQ,13823407.0,24923826,55.46
2025-11-04,GOLDCASE,EQ,3248210.0,4759573,68.25
2025-11-04,GOLDENTOBC,BZ,,325,
2025-11-04,GOLDETF,EQ,372930.0,665153,56.07
2025-11-04,GOLDETFADD,EQ,248176.0,295677,83.93
2025-11-04,GOLDIAM,EQ,88607.0,195670,45.28
2025-11-04,GOLDIETF,EQ,3539923.0,4913007,72.05
2025-11-04,GOLDSHARE,EQ,499287.0,612495,81.52
2025-11-04,GOLDSTAR,SM,22500.0,112500,20.0
2025-11-04,GOLDTECH,EQ,24472.0,38671,63.28
2025-11-04,GOODLUCK,EQ,33905.0,63031,53.79
2025-11-04,GOPAL,EQ,37832.0,56748,66.67
2025-11-04,GOYALALUM,EQ,24580.0,31233,78.7
2025-11-04,GOYALSALT,SM,12000.0,15600,76.92
2025-11-04,GPECO,SM,25400.0,37000,68.65
2025-11-04,GPIL,EQ,556738.0,1088882,51.13
2025-11-04,GPPL,EQ,810688.0,1381255,58.69
2025-11-04,GPTHEALTH,EQ,34479.0,55696,61.91
2025-11-04,GPTINFRA,EQ,78442.0,154557,50.75
2025-11-04,GRANULES,EQ,233733.0,388985,60.09
2025-11-04,GRAPHISAD,SM,3600.0,3600,100.0
2025-11-04,GRAPHITE,EQ,329668.0,995493,33.12
2025-11-04,GRASIM,EQ,116896.0,229856,50.86
2025-11-04,GRAVITA,EQ,134490.0,365193,36.83
2025-11-04,GREAVESCOT,EQ,941418.0,2518144,37.39
2025-11-04,GREENCHEF,SM,25600.0,26400,96.97
2025-11-04,GREENLAM,EQ,15753.0,24217,65.05
2025-11-04,GREENLEAF,SM,2000.0,13000,15.38
2025-11-04,GREENPANEL,EQ,51414.0,95250,53.98
2025-11-04,GREENPLY,EQ,85381.0,350361,24.37
2025-11-04,GREENPOWER,EQ,3467176.0,7953216,43.59
2025-11-04,GRINDWELL,EQ,12108.0,24372,49.68
2025-11-04,GRINFRA,EQ,39124.0,52703,74.23
2025-11-04,GRMOVER,EQ,370362.0,1128797,32.81
2025-11-04,GROBTEA,EQ,598.0,1355,44.13
2025-11-04,GROWWDEFNC,EQ,152852.0,205757,74.29
2025-11-04,GROWWEV,EQ,111149.0,137869,80.62
2025-11-04,GROWWGOLD,EQ,93920.0,230780,40.7
2025-11-04,GROWWLIQID,EQ,43537.0,53864,80.83
2025-11-04,GROWWLOVOL,EQ,12250.0,14693,83.37
2025-11-04,GROWWMOM50,EQ,101326.0,162032,62.53
2025-11-04,GROWWN200,EQ,52339.0,78413,66.75
2025-11-04,GROWWNET,EQ,182451.0,211114,86.42
2025-11-04,GROWWNIFTY,EQ,120547.0,140606,85.73
2025-11-04,GROWWNXT50,EQ,3567.0,4668,76.41
2025-11-04,GROWWPOWER,EQ,322109.0,358362,89.88
2025-11-04,GROWWRAIL,EQ,223394.0,280025,79.78
2025-11-04,GROWWRLTY,EQ,143953.0,150275,95.79
2025-11-04,GROWWSC250,EQ,225970.0,245321,92.11
2025-11-04,GROWWSLVR,EQ,97112.0,190024,51.11
2025-11-04,GRPLTD,EQ,1808.0,2886,62.65
2025-11-04,GRSE,EQ,133764.0,359062,37.25
2025-11-04,GRWRHITECH,EQ,11158.0,24483,45.57
2025-11-04,GSEC10ABSL,EQ,1.0,1,100.0
2025-11-04,GSEC10IETF,EQ,259.0,261,99.23
2025-11-04,GSEC10YEAR,EQ,1864.0,1882,99.04
2025-11-04,GSEC5IETF,EQ,14113.0,14797,95.38
2025-11-04,GSFC,EQ,254601.0,405007,62.86
2025-11-04,GSLSU,EQ,112248.0,546822,20.53
2025-11-04,GSMFOILS,SM,51000.0,60500,84.3
2025-11-04,GSPL,EQ,100807.0,179579,56.14
2025-11-04,GSS,EQ,26173.0,38136,68.63
2025-11-04,GSTL,SM,18000.0,23000,78.26
2025-11-04,GTECJAINX,EQ,834.0,2527,33.0
2025-11-04,GTL,EQ,170713.0,227671,74.98
2025-11-04,GTLINFRA,EQ,8683690.0,17441670,49.79
2025-11-04,GTPL,EQ,4529.0,6442,70.3
2025-11-04,GUFICBIO,EQ,46835.0,70639,66.3
2025-11-04,GUJALKALI,EQ,13822.0,20900,66.13
2025-11-04,GUJAPOLLO,BE,,10705,
2025-11-04,GUJGASLTD,EQ,111632.0,196980,56.67
2025-11-04,GUJRAFFIA,BE,,62585,
2025-11-04,GUJTHEM,EQ,43975.0,72962,60.27
2025-11-04,GULFOILLUB,EQ,38367.0,72195,53.14
2025-11-04,GULFPETRO,EQ,16501.0,25908,63.69
2025-11-04,GULPOLY,EQ,99872.0,160428,62.25
2025-11-04,GURUNANAK,SM,6400.0,6400,100.0
2025-11-04,GVKPIL,BE,,731384,
2025-11-04,GVPIL,EQ,52734.0,110182,47.86
2025-11-04,GVPTECH,EQ,19511.0,35174,55.47
2025-11-04,GVPTECHPP,E1,11746.0,11746,100.0
2025-11-04,GVT&D,EQ,460522.0,1001359,45.99
2025-11-04,HAL,EQ,565047.0,851904,66.33
2025-11-04,HAPPSTMNDS,EQ,111786.0,223366,50.05
2025-11-04,HAPPYFORGE,EQ,20794.0,35605,58.4
2025-11-04,HARDWYN,EQ,1093754.0,2468227,44.31
2025-11-04,HARIOMPIPE,EQ,24068.0,59332,40.56
2025-11-04,HARRMALAYA,EQ,18725.0,24791,75.53
2025-11-04,HARSHA,EQ,10590.0,15111,70.08
2025-11-04,HATHWAY,EQ,633768.0,1064669,59.53
2025-11-04,HATSUN,EQ,81214.0,132421,61.33
2025-11-04,HAVELLS,EQ,419691.0,776103,54.08
2025-11-04,HAVISHA,EQ,17000.0,26342,64.54
2025-11-04,HBLENGINE,EQ,255524.0,728234,35.09
2025-11-04,HBSL,EQ,41487.0,69047,60.09
2025-11-04,HCC,EQ,5409229.0,9222647,58.65
2025-11-04,HCG,EQ,65954.0,131320,50.22
2025-11-04,HCL-INSYS,EQ,158173.0,198547,79.67
2025-11-04,HCLTECH,EQ,1027164.0,1666863,61.62
2025-11-04,HDBFS,EQ,659119.0,991537,66.47
2025-11-04,HDFCAMC,EQ,405784.0,620107,65.44
2025-11-04,HDFCBANK,EQ,10792510.0,20024544,53.9
2025-11-04,HDFCBSE500,EQ,11899.0,17305,68.76
2025-11-04,HDFCGOLD,EQ,2816089.0,3773288,74.63
2025-11-04,HDFCGROWTH,EQ,5606.0,9315,60.18
2025-11-04,HDFCLIFE,EQ,1314286.0,2311438,56.86
2025-11-04,HDFCLIQUID,EQ,22699.0,23424,96.9
2025-11-04,HDFCLOWVOL,EQ,4210.0,5519,76.28
2025-11-04,HDFCMID150,EQ,180516.0,276143,65.37
2025-11-04,HDFCMOMENT,EQ,58151.0,88146,65.97
2025-11-04,HDFCNEXT50,EQ,39250.0,52108,75.32
2025-11-04,HDFCNIF100,EQ,29692.0,59916,49.56
2025-11-04,HDFCNIFBAN,EQ,11612.0,19299,60.17
2025-11-04,HDFCNIFIT,EQ,34617.0,35825,96.63
2025-11-04,HDFCNIFTY,EQ,52289.0,62488,83.68
2025-11-04,HDFCPSUBK,EQ,26062.0,51288,50.82
2025-11-04,HDFCPVTBAN,EQ,14943.0,24618,60.7
2025-11-04,HDFCQUAL,EQ,25917.0,27858,93.03
2025-11-04,HDFCSENSEX,EQ,10175.0,10955,92.88
2025-11-04,HDFCSILVER,EQ,1716249.0,3619126,47.42
2025-11-04,HDFCSML250,EQ,427217.0,662627,64.47
2025-11-04,HDFCVALUE,EQ,6298.0,16393,38.42
2025-11-04,HDIL,BZ,,93290,
2025-11-04,HEADSUP,EQ,19831.0,30226,65.61
2025-11-04,HEALTHADD,EQ,252.0,447,56.38
2025-11-04,HEALTHIETF,EQ,19319.0,34523,55.96
2025-11-04,HEALTHY,EQ,173426.0,214689,80.78
2025-11-04,HECPROJECT,EQ,6393.0,12560,50.9
2025-11-04,HEG,EQ,219433.0,638595,34.36
2025-11-04,HEIDELBERG,EQ,29058.0,46545,62.43
2025-11-04,HEMIPROP,EQ,110896.0,219308,50.57
2025-11-04,HERANBA,EQ,7338.0,11081,66.22
2025-11-04,HERCULES,EQ,16276.0,22090,73.68
2025-11-04,HERITGFOOD,EQ,98552.0,159382,61.83
2025-11-04,HEROMOTOCO,EQ,1190781.0,2003141,59.45
2025-11-04,HESTERBIO,EQ,1479.0,2149,68.82
2025-11-04,HEUBACHIND,EQ,6952.0,8608,80.76
2025-11-04,HEXATRADEX,EQ,7686.0,9462,81.23
2025-11-04,HEXT,EQ,218443.0,345147,63.29
2025-11-04,HFCL,EQ,3561754.0,14544831,24.49
2025-11-04,HGINFRA,EQ,55814.0,98226,56.82
2025-11-04,HGM,BE,,4704,
2025-11-04,HGS,EQ,7400.0,13293,55.67
2025-11-04,HIGREEN,SM,20000.0,25600,78.13
2025-11-04,HIKAL,EQ,58832.0,100858,58.33
2025-11-04,HILINFRA,EQ,63040.0,120817,52.18
2025-11-04,HILTON,EQ,37696.0,60663,62.14
2025-11-04,HIMATSEIDE,EQ,265223.0,563219,47.09
2025-11-04,HINDALCO,EQ,3222429.0,4673187,68.96
2025-11-04,HINDCOMPOS,EQ,1961.0,2898,67.67
2025-11-04,HINDCON,EQ,8649.0,10843,79.77
2025-11-04,HINDCOPPER,EQ,2038432.0,4146708,49.16
2025-11-04,HINDOILEXP,EQ,113883.0,232412,49.0
2025-11-04,HINDPETRO,EQ,3500578.0,6047242,57.89
2025-11-04,HINDUNILVR,EQ,667798.0,1251588,53.36
2025-11-04,HINDWAREAP,EQ,69029.0,158240,43.62
2025-11-04,HINDZINC,EQ,1201617.0,2221861,54.08
2025-11-04,HIRECT,EQ,18919.0,30348,62.34
2025-11-04,HISARMETAL,EQ,338.0,424,79.72
2025-11-04,HITECH,EQ,551355.0,1430765,38.54
2025-11-04,HITECHCORP,EQ,854.0,1718,49.71
2025-11-04,HITECHGEAR,BE,,1888,
2025-11-04,HLEGLAS,EQ,198599.0,618277,32.12
2025-11-04,HLVLTD,EQ,181231.0,238703,75.92
2025-11-04,HMAAGRO,EQ,469727.0,604344,77.73
2025-11-04,HMT,BZ,,16220,
2025-11-04,HMVL,EQ,44866.0,52378,85.66
2025-11-04,HNDFDS,EQ,40457.0,63998,63.22
2025-11-04,HNGSNGBEES,EQ,66264.0,66264,100.0
2025-11-04,HOACFOODS,SM,14250.0,22500,63.33
2025-11-04,HOLMARC,SM,750.0,750,100.0
2025-11-04,HOMEFIRST,EQ,187549.0,411086,45.62
2025-11-04,HOMESFY,SM,900.0,1200,75.0
2025-11-04,HONASA,EQ,132995.0,217305,61.2
2025-11-04,HONAUT,EQ,12426.0,15548,79.92
2025-11-04,HONDAPOWER,EQ,1788.0,3442,51.95
2025-11-04,HPAL,EQ,50575.0,74269,68.1
2025-11-04,HPIL,EQ,9795.0,12478,78.5
2025-11-04,HPL,EQ,36554.0,62844,58.17
2025-11-04,HRHNEXT,SM,27000.0,31500,85.71
2025-11-04,HSCL,EQ,317828.0,584907,54.34
2025-11-04,HTMEDIA,BE,,76997,
2025-11-04,HUBTOWN,EQ,392330.0,570512,68.77
2025-11-04,HUDCO,EQ,1145225.0,2955700,38.75
2025-11-04,HUHTAMAKI,EQ,117855.0,197255,59.75
2025-11-04,HVAX,SM,150.0,150,100.0
2025-11-04,HYBRIDFIN,BE,,144544,
2025-11-04,HYUNDAI,EQ,378666.0,733604,51.62
2025-11-04,IBLFL,SM,2000.0,2000,100.0
2025-11-04,ICDSLTD,BE,,911,
2025-11-04,ICEMAKE,EQ,7696.0,14923,51.57
2025-11-04,ICICIB22,EQ,550597.0,653300,84.28
2025-11-04,ICICIBANK,EQ,9647498.0,15211183,63.42
2025-11-04,ICICIGI,EQ,305296.0,669043,45.63
2025-11-04,ICICIPRULI,EQ,392711.0,695525,56.46
2025-11-04,ICIL,EQ,84717.0,165267,51.26
2025-11-04,ICRA,EQ,2054.0,3969,51.75
2025-11-04,IDBI,EQ,5291356.0,12677937,41.74
2025-11-04,IDEA,EQ,229555397.0,1135567490,20.22
2025-11-04,IDEAFORGE,EQ,43973.0,98154,44.8
2025-11-04,IDEALTECHO,ST,1500.0,1500,100.0
2025-11-04,IDENTICAL,SM,6000.0,6000,100.0
2025-11-04,IDFCFIRSTB,EQ,18132803.0,35458709,51.14
2025-11-04,IDFNIFTYET,EQ,304.0,732,41.53
2025-11-04,IEML,SM,45000.0,63000,71.43
2025-11-04,IEML-RE,ST,199750.0,206250,96.85
2025-11-04,IEX,EQ,2405337.0,5938097,40.51
2025-11-04,IFBAGRO,EQ,26447.0,95476,27.7
2025-11-04,IFBIND,EQ,15770.0,32265,48.88
2025-11-04,IFCI,EQ,1778731.0,4913628,36.2
2025-11-04,IFGLEXPOR,EQ,13554.0,26164,51.8
2025-11-04,IGARASHI,EQ,12115.0,18960,63.9
2025-11-04,IGCL,EQ,111244.0,138747,80.18
2025-11-04,IGIL,EQ,211729.0,357467,59.23
2025-11-04,IGL,EQ,1654690.0,3323338,49.79
2025-11-04,IGPL,EQ,33772.0,70078,48.19
2025-11-04,IIFL,EQ,462635.0,1236065,37.43
2025-11-04,IIFLCAPS,EQ,305268.0,588398,51.88
2025-11-04,IITL,EQ,2538.0,20922,12.13
2025-11-04,IKIO,EQ,22934.0,36730,62.44
2025-11-04,IKS,EQ,551593.0,889960,61.98
2025-11-04,IL&FSENGG,BZ,,23742,
2025-11-04,IL&FSTRANS,BZ,,124110,
2025-11-04,IMAGICAA,EQ,371374.0,564569,65.78
2025-11-04,IMFA,EQ,369965.0,1085421,34.08
2025-11-04,IMPAL,EQ,4145.0,5233,79.21
2025-11-04,IMPEXFERRO,BZ,,12060,
2025-11-04,INCREDIBLE,EQ,9351.0,13215,70.76
2025-11-04,INDBANK,EQ,26898.0,53750,50.04
2025-11-04,INDGN,EQ,75672.0,153790,49.2
2025-11-04,INDHOTEL,EQ,1877731.0,2564263,73.23
2025-11-04,INDIACEM,EQ,62152.0,172903,35.95
2025-11-04,INDIAGLYCO,EQ,147524.0,304207,48.49
2025-11-04,INDIAMART,EQ,43627.0,60053,72.65
2025-11-04,INDIANB,EQ,1727058.0,2918426,59.18
2025-11-04,INDIANCARD,EQ,3742.0,5107,73.27
2025-11-04,INDIANHUME,EQ,2112.0,3802,55.55
2025-11-04,INDIASHLTR,EQ,59307.0,96669,61.35
2025-11-04,INDIGO,EQ,445893.0,644454,69.19
2025-11-04,INDIGOPNTS,EQ,17820.0,38782,45.95
2025-11-04,INDIGRID,IV,175657.0,201227,87.29
2025-11-04,INDIQUBE,EQ,176843.0,220473,80.21
2025-11-04,INDNIPPON,EQ,10264.0,20212,50.78
2025-11-04,INDOAMIN,EQ,35862.0,52945,67.73
2025-11-04,INDOBORAX,EQ,25945.0,33189,78.17
2025-11-04,INDOCO,EQ,25554.0,38072,67.12
2025-11-04,INDOFARM,EQ,71393.0,159547,44.75
2025-11-04,INDORAMA,EQ,266081.0,510952,52.08
2025-11-04,INDOSTAR,EQ,538558.0,1394481,38.62
2025-11-04,INDOTECH,EQ,4970.0,7157,69.44
2025-11-04,INDOTHAI,BE,,133217,
2025-11-04,INDOUS,EQ,15054.0,25733,58.5
2025-11-04,INDOWIND,EQ,69791.0,99923,69.84
2025-11-04,INDRAMEDCO,EQ,816541.0,1981388,41.21
2025-11-04,INDSWFTLAB,EQ,26831.0,45082,59.52
2025-11-04,INDTERRAIN,EQ,81009.0,124520,65.06
2025-11-04,INDUSINDBK,EQ,2318554.0,3505823,66.13
2025-11-04,INDUSINVIT,IV,18152.0,22894,79.29
2025-11-04,INDUSTOWER,EQ,12206858.0,24189758,50.46
2025-11-04,INFIBEAM,EQ,3936926.0,6133860,64.18
2025-11-04,INFIBPP,E1,318407.0,354725,89.76
2025-11-04,INFINIUM,SM,17000.0,17000,100.0
2025-11-04,INFLUX,ST,24600.0,27000,91.11
2025-11-04,INFOBEAN,EQ,23873.0,36130,66.08
2025-11-04,INFOLLION,SM,2000.0,3600,55.56
2025-11-04,INFOMEDIA,BE,,2053,
2025-11-04,INFRABEES,EQ,6514.0,10671,61.04
2025-11-04,INFRAIETF,EQ,58601.0,81472,71.93
2025-11-04,INFY,EQ,6004186.0,8691330,69.08
2025-11-04,INGERRAND,EQ,5126.0,8371,61.24
2025-11-04,INM,SM,600.0,900,66.67
2025-11-04,INNOMET,SM,13200.0,13200,100.0
2025-11-04,INNOVACAP,EQ,8803.0,17762,49.56
2025-11-04,INNOVANA,BE,,1421,
2025-11-04,INOXGREEN,EQ,908998.0,1578653,57.58
2025-11-04,INOXINDIA,EQ,50084.0,99043,50.57
2025-11-04,INOXWIND,EQ,1631981.0,4464989,36.55
2025-11-04,INSECTICID,EQ,8380.0,15177,55.22
2025-11-04,INSPIRE,SM,6000.0,10000,60.0
2025-11-04,INSPIRISYS,EQ,1628.0,2114,77.01
2025-11-04,INTELLECT,EQ,275962.0,723142,38.16
2025-11-04,INTENTECH,BE,,39504,
2025-11-04,INTERARCH,EQ,55480.0,101635,54.59
2025-11-04,INTERNET,EQ,31837.0,40249,79.1
2025-11-04,INTLCONV,EQ,122000.0,316173,38.59
2025-11-04,INVENTURE,EQ,858479.0,938952,91.43
2025-11-04,IOB,EQ,5233674.0,9079597,57.64
2025-11-04,IOC,EQ,14011988.0,23469790,59.7
2025-11-04,IOLCP,EQ,336495.0,740928,45.42
2025-11-04,IONEXCHANG,EQ,38170.0,68301,55.88
2025-11-04,IPCALAB,EQ,68520.0,118746,57.7
2025-11-04,IPHL,SM,4800.0,7200,66.67
2025-11-04,IPL,EQ,132866.0,220950,60.13
2025-11-04,IPSL,SM,500.0,500,100.0
2025-11-04,IRB,EQ,2865501.0,5749434,49.84
2025-11-04,IRBINVIT,IV,1362259.0,1467819,92.81
2025-11-04,IRCON,EQ,659035.0,1387725,47.49
2025-11-04,IRCTC,EQ,188638.0,333642,56.54
2025-11-04,IREDA,EQ,1905208.0,5500388,34.64
2025-11-04,IRFC,EQ,2623967.0,5224892,50.22
2025-11-04,IRIS,EQ,28266.0,43831,64.49
2025-11-04,IRISDOREME,EQ,24506.0,417694,5.87
2025-11-04,IRMENERGY,EQ,19953.0,52442,38.05
2025-11-04,ISFT,EQ,13274.0,15961,83.17
2025-11-04,ISGEC,EQ,13975.0,23917,58.43
2025-11-04,ISHAN,SM,144000.0,192000,75.0
2025-11-04,ISHANCH,BE,,64338,
2025-11-04,IT,EQ,68869.0,79699,86.41
2025-11-04,ITALIANE,SM,8000.0,14000,57.14
2025-11-04,ITBEES,EQ,3701224.0,5569098,66.46
2025-11-04,ITC,EQ,6914720.0,10085404,68.56
2025-11-04,ITCHOTELS,EQ,964019.0,1638488,58.84
2025-11-04,ITDC,EQ,17072.0,40525,42.13
2025-11-04,ITETF,EQ,87467.0,131182,66.68
2025-11-04,ITETFADD,EQ,8883.0,13954,63.66
2025-11-04,ITI,EQ,110749.0,345430,32.06
2025-11-04,ITIETF,EQ,198888.0,317577,62.63
2025-11-04,ITTL,ST,105.0,105,100.0
2025-11-04,IVALUE,EQ,64831.0,186001,34.86
2025-11-04,IVC,EQ,278870.0,456486,61.09
2025-11-04,IVP,EQ,8250.0,18629,44.29
2025-11-04,IVZINGOLD,EQ,81.0,212,38.21
2025-11-04,IVZINNIFTY,EQ,57.0,57,100.0
2025-11-04,IWARE,ST,36000.0,36000,100.0
2025-11-04,IXIGO,EQ,1109478.0,3688457,30.08
2025-11-04,IZMO,BE,,119623,
2025-11-04,J&KBANK,EQ,1393019.0,2310202,60.3
2025-11-04,JAGRAN,EQ,42502.0,67074,63.37
2025-11-04,JAGSNPHARM,EQ,75237.0,140030,53.73
2025-11-04,JAIBALAJI,EQ,332418.0,505726,65.73
2025-11-04,JAICORPLTD,EQ,506799.0,1709989,29.64
2025-11-04,JAINIK,ST,36000.0,37200,96.77
2025-11-04,JAINREC,EQ,649597.0,2120907,30.63
2025-11-04,JAIPURKURT,EQ,8673.0,10921,79.42
2025-11-04,JALAN,SM,36000.0,54000,66.67
2025-11-04,JAMNAAUTO,EQ,279387.0,464019,60.21
2025-11-04,JARO,EQ,13033.0,34178,38.13
2025-11-04,JASH,EQ,25881.0,44779,57.8
2025-11-04,JAYAGROGN,EQ,963.0,4127,23.33
2025-11-04,JAYBARMARU,BE,,43292,
2025-11-04,JAYBEE,SM,398000.0,691000,57.6
2025-11-04,JAYESH,ST,130000.0,130000,100.0
2025-11-04,JAYNECOIND,EQ,2946458.0,5335133,55.23
2025-11-04,JAYSREETEA,EQ,9263.0,11250,82.34
2025-11-04,JBCHEPHARM,EQ,130768.0,178450,73.28
2025-11-04,JBMA,EQ,75221.0,168804,44.56
2025-11-04,JCHAC,EQ,54432.0,72725,74.85
2025-11-04,JETFREIGHT,EQ,77983.0,93451,83.45
2025-11-04,JEYYAM,ST,32000.0,34000,94.12
2025-11-04,JFLLIFE,SM,12000.0,12000,100.0
2025-11-04,JGCHEM,EQ,31855.0,66691,47.77
2025-11-04,JHS,EQ,84220.0,172134,48.93
2025-11-04,JINDALPHOT,EQ,4089.0,8631,47.38
2025-11-04,JINDALPOLY,EQ,6100.0,14459,42.19
2025-11-04,JINDALSAW,EQ,1626761.0,2823311,57.62
2025-11-04,JINDALSTEL,EQ,1886707.0,2806142,67.23
2025-11-04,JINDRILL,EQ,53142.0,113755,46.72
2025-11-04,JINDWORLD,EQ,190403.0,402498,47.31
2025-11-04,JIOFIN,EQ,5088060.0,8396727,60.6
2025-11-04,JISLDVREQS,EQ,15710.0,20208,77.74
2025-11-04,JISLJALEQS,EQ,790615.0,1223154,64.64
2025-11-04,JITFINFRA,BE,,21780,
2025-11-04,JKCEMENT,EQ,87851.0,175080,50.18
2025-11-04,JKIL,EQ,40474.0,67367,60.08
2025-11-04,JKIPL,EQ,813726.0,1068939,76.12
2025-11-04,JKLAKSHMI,EQ,715198.0,794534,90.01
2025-11-04,JKPAPER,EQ,482840.0,1016357,47.51
2025-11-04,JKTYRE,EQ,1652595.0,6699662,24.67
2025-11-04,JLHL,EQ,5526.0,10021,55.14
2025-11-04,JMA,EQ,2424.0,3113,77.87
2025-11-04,JMFINANCIL,EQ,576919.0,1233953,46.75
2025-11-04,JNKINDIA,EQ,8851.0,18133,48.81
2025-11-04,JOCIL,EQ,698.0,1653,42.23
2025-11-04,JPOLYINVST,EQ,1974.0,11034,17.89
2025-11-04,JPPOWER,EQ,10103812.0,20726505,48.75
2025-11-04,JSFB,EQ,117947.0,206639,57.08
2025-11-04,JSL,EQ,423560.0,653621,64.8
2025-11-04,JSLL,EQ,152836.0,325872,46.9
2025-11-04,JSWCEMENT,EQ,477903.0,838205,57.02
2025-11-04,JSWENERGY,EQ,944049.0,1525398,61.89
2025-11-04,JSWHL,EQ,4620.0,5567,82.99
2025-11-04,JSWINFRA,EQ,361033.0,706330,51.11
2025-11-04,JSWSTEEL,EQ,595298.0,1110884,53.59
2025-11-04,JTEKTINDIA,EQ,102831.0,200683,51.24
2025-11-04,JTLIND,EQ,509842.0,769033,66.3
2025-11-04,JUBLCPL,BE,,1964,
2025-11-04,JUBLFOOD,EQ,766569.0,1126048,68.08
2025-11-04,JUBLINGREA,EQ,54240.0,87521,61.97
2025-11-04,JUBLPHARMA,EQ,140044.0,258055,54.27
2025-11-04,JUNIORBEES,EQ,99020.0,170707,58.01
2025-11-04,JUNIPER,EQ,13525.0,24096,56.13
2025-11-04,JUSTDIAL,EQ,79207.0,149843,52.86
2025-11-04,JWL,EQ,194699.0,354101,54.98
2025-11-04,JYOTHYLAB,EQ,57595.0,131594,43.77
2025-11-04,JYOTICNC,EQ,592475.0,4244037,13.96
2025-11-04,JYOTIGLOBL,SM,8000.0,10000,80.0
2025-11-04,JYOTISTRUC,EQ,9924028.0,24670780,40.23
2025-11-04,K2INFRA,SM,13800.0,18000,76.67
2025-11-04,KABRAEXTRU,EQ,8537.0,12285,69.49
2025-11-04,KAJARIACER,EQ,177113.0,263392,67.24
2025-11-04,KAKATCEM,EQ,6166.0,8354,73.81
2025-11-04,KALAMANDIR,EQ,719043.0,2003273,35.89
2025-11-04,KALANA,SM,22000.0,30000,73.33
2025-11-04,KALPATARU,EQ,45024.0,61481,73.23
2025-11-04,KALYANIFRG,EQ,3472.0,5561,62.43
2025-11-04,KALYANKJIL,EQ,1687153.0,5177171,32.59
