Date,Symbol,Series,Open,High,Low,Close,PrevClose,Volume,Turnover
2025-11-14,KSB,EQ,765.8,765.8,752.95,759.95,759.1,34567,262.15
2025-11-14,KSCL,EQ,1049.8,1080.0,1042.0,1070.3,1059.4,90324,958.78
2025-11-14,KSHITIJPOL,EQ,2.9,2.9,2.77,2.83,2.82,116130,3.27
2025-11-14,KSL,EQ,824.0,824.0,800.0,805.95,820.25,17135,138.62
2025-11-14,KSOLVES,EQ,310.0,312.35,307.0,310.15,310.1,23864,73.87
2025-11-14,KTKBANK,EQ,177.75,177.75,173.8,174.07,176.43,1234559,2160.89
2025-11-14,KUANTUM,EQ,104.3,104.3,102.31,103.2,103.6,35449,36.59
2025-11-14,LAGNAM,EQ,73.19,74.0,72.15,73.0,73.19,71019,51.85
2025-11-14,LAKPRE,BZ,5.49,5.49,5.11,5.21,5.38,7667,0.39
2025-11-14,LAKSHYA,SM,140.05,143.3,137.2,141.1,149.5,58400,81.93
2025-11-14,LAL,EQ,10.47,10.47,9.52,9.78,10.0,66791,6.51
2025-11-14,LALPATHLAB,EQ,3115.1,3165.0,3110.5,3153.2,3143.6,47256,1488.47
2025-11-14,LAMBODHARA,EQ,132.01,134.39,131.81,132.46,132.74,8341,11.05
2025-11-14,LAMOSAIC,SM,39.5,39.5,38.55,38.95,39.55,7800,3.05
2025-11-14,LANCORHOL,BE,30.68,30.68,29.14,30.01,30.68,67618,20.23
2025-11-14,LANDMARK,EQ,566.6,582.0,554.2,561.7,566.55,82758,466.76
2025-11-14,LAOPALA,EQ,224.19,226.0,222.11,223.84,224.92,29771,66.72
2025-11-14,LASA,BE,10.56,10.79,10.2,10.25,10.61,39386,4.07
2025-11-14,LATENTVIEW,EQ,482.0,491.0,477.45,488.8,482.4,365760,1772.59
2025-11-14,LATTEYS,BE,25.56,26.0,25.56,25.74,26.71,97045,25.0
2025-11-14,LAURUSLABS,EQ,1001.2,1014.4,992.95,999.0,997.05,1785705,17932.71
2025-11-14,LAWSIKHO,SM,140.0,140.0,138.0,138.5,139.9,6500,9.01
2025-11-14,LAXMICOT,EQ,20.99,20.99,20.54,20.86,20.99,1091,0.23
2025-11-14,LAXMIDENTL,EQ,311.55,318.0,308.45,311.05,311.35,133445,417.62
2025-11-14,LAXMIINDIA,EQ,148.86,152.0,135.41,137.12,147.68,893529,1261.93
2025-11-14,LCCINFOTEC,EQ,3.95,4.28,3.95,4.28,4.08,127233,5.4
2025-11-14,LEMERITE,SM,506.0,506.0,497.0,500.3,497.85,48000,239.76
2025-11-14,LEMONTREE,EQ,155.29,160.45,155.11,156.52,155.19,3680103,5823.96
2025-11-14,LENSKART,EQ,399.05,411.0,388.7,409.05,400.15,9263600,37175.96
2025-11-14,LEXUS,BE,28.6,29.74,28.6,29.2,28.8,724,0.21
2025-11-14,LFIC,EQ,201.99,201.99,196.5,201.59,201.98,1041,2.09
2025-11-14,LGBBROSLTD,EQ,1750.0,1867.1,1750.0,1819.3,1760.1,141258,2579.66
2025-11-14,LGEINDIA,EQ,1590.0,1645.2,1590.0,1617.8,1673.2,3455187,56071.18
2025-11-14,LGHL,EQ,287.0,287.0,267.2,273.15,281.25,128191,352.15
2025-11-14,LIBAS,EQ,11.67,11.96,11.12,11.56,11.72,54712,6.23
2025-11-14,LIBERTSHOE,EQ,316.8,316.8,307.05,309.05,311.15,9628,29.78
2025-11-14,LICHSGFIN,EQ,566.0,570.0,564.6,567.7,567.9,824463,4671.88
2025-11-14,LICI,EQ,900.0,910.75,897.6,909.45,902.85,830405,7521.7
2025-11-14,LICMFGOLD,EQ,11499.95,11499.95,11261.55,11324.8,11460.95,3100,351.25
2025-11-14,LICNETFGSC,EQ,28.87,28.87,28.57,28.69,28.73,61684,17.72
2025-11-14,LICNETFN50,EQ,286.13,287.82,285.57,286.93,287.27,369,1.06
2025-11-14,LICNETFSEN,EQ,950.0,950.0,943.0,944.25,950.35,17,0.16
2025-11-14,LICNFNHGP,EQ,285.0,286.6,284.14,286.5,285.54,80,0.23
2025-11-14,LICNMID100,EQ,60.94,61.88,60.17,60.86,60.44,16023,9.75
2025-11-14,LIKHITHA,EQ,218.0,219.91,214.0,216.33,218.81,33633,72.79
2025-11-14,LINC,EQ,127.0,127.0,124.81,125.04,125.14,17851,22.34
2025-11-14,LINCOLN,EQ,507.1,529.7,505.05,525.7,506.0,46591,240.31
2025-11-14,LINDEINDIA,EQ,5768.0,5795.0,5707.5,5743.0,5758.0,69104,3972.56
2025-11-14,LIQGRWBEES,EQ,1016.19,1016.21,1016.19,1016.21,1015.79,24127,245.18
2025-11-14,LIQUID,EQ,999.99,1000.0,999.99,999.99,999.99,152739,1527.39
2025-11-14,LIQUID1,EQ,1077.59,1078.07,1075.1,1078.05,1077.6,634773,6843.23
2025-11-14,LIQUIDADD,EQ,1099.98,1100.24,1099.98,1100.23,1099.76,531788,5850.87
2025-11-14,LIQUIDBEES,EQ,999.0,1000.01,999.0,1000.0,999.99,2589261,25892.7
2025-11-14,LIQUIDBETF,EQ,1056.8,1056.81,1056.79,1056.8,1056.35,583406,6165.45
2025-11-14,LIQUIDCASE,EQ,111.41,111.41,111.39,111.4,111.35,10409453,11596.68
2025-11-14,LIQUIDETF,EQ,1000.0,1000.01,999.99,1000.0,1000.0,51134,511.34
2025-11-14,LIQUIDIETF,EQ,999.99,1000.01,999.99,999.99,999.99,767967,7679.67
2025-11-14,LIQUIDPLUS,EQ,1059.7,1059.72,1059.7,1059.71,1059.25,65790,697.18
2025-11-14,LIQUIDSBI,EQ,999.99,1000.01,999.99,1000.0,1000.01,25100,251.0
2025-11-14,LIQUIDSHRI,EQ,1079.48,1079.5,1079.48,1079.5,1079.08,3374,36.42
2025-11-14,LLOYDPP,E1,44.4,45.99,44.4,45.14,44.93,43248,19.62
2025-11-14,LLOYDS,SM,78.1,82.75,78.1,82.75,78.1,4000,3.2
2025-11-14,LLOYDSENGG,EQ,57.3,57.98,57.2,57.88,57.44,1564668,902.06
2025-11-14,LLOYDSENPP,E1,40.7,41.3,40.4,40.86,40.5,76893,31.34
2025-11-14,LLOYDSENT,EQ,65.5,66.39,64.84,65.21,65.34,499450,327.61
2025-11-14,LLOYDSME,EQ,1271.3,1301.0,1265.6,1287.3,1271.3,375202,4837.97
2025-11-14,LMW,EQ,15650.0,15742.0,15411.0,15584.0,15559.0,1791,278.18
2025-11-14,LODHA,EQ,1213.1,1217.0,1201.5,1209.5,1217.6,541800,6545.0
2025-11-14,LOKESHMACH,EQ,181.0,184.29,180.01,182.58,181.27,13624,24.86
2025-11-14,LORDSCHLO,EQ,184.0,186.99,177.6,181.64,184.56,43897,80.46
2025-11-14,LOTUSDEV,EQ,172.0,177.0,171.0,173.35,170.67,1456907,2533.01
2025-11-14,LOTUSEYE,BE,113.6,115.87,109.17,110.73,114.92,33837,37.59
2025-11-14,LOVABLE,EQ,91.63,93.99,90.07,91.21,91.66,13908,12.66
2025-11-14,LOWVOL,EQ,213.26,214.26,212.86,214.11,213.98,494,1.05
2025-11-14,LOWVOL1,EQ,21.68,21.84,21.56,21.76,21.78,18978,4.12
2025-11-14,LOWVOLIETF,EQ,23.1,23.1,22.79,22.92,22.93,7204347,1643.52
2025-11-14,LOYALTEX,EQ,239.5,240.0,239.5,239.97,243.33,22,0.05
2025-11-14,LPDC,EQ,7.36,7.67,7.02,7.53,7.42,48453,3.63
2025-11-14,LRRPL,SM,89.5,90.0,89.0,89.65,88.1,6000,5.38
2025-11-14,LT,EQ,4002.0,4011.5,3971.6,4004.4,4002.5,1916910,76570.39
2025-11-14,LTF,EQ,291.95,296.75,290.15,294.15,292.2,4821228,14200.08
2025-11-14,LTFOODS,EQ,412.3,415.95,409.05,412.9,410.25,388042,1601.71
2025-11-14,LTGILTBEES,EQ,29.19,29.19,29.14,29.16,29.16,1393265,406.35
2025-11-14,LTGILTCASE,EQ,29.79,29.8,29.55,29.68,29.69,62196,18.46
2025-11-14,LTIM,EQ,5825.0,5844.5,5765.0,5809.0,5847.0,145287,8444.43
2025-11-14,LTTS,EQ,4139.1,4139.1,4075.0,4086.5,4156.8,87544,3589.38
2025-11-14,LUMAXIND,EQ,4847.6,4992.3,4847.6,4897.4,4921.4,4267,210.07
2025-11-14,LUMAXTECH,EQ,1417.9,1441.9,1411.0,1430.4,1423.5,93428,1334.05
2025-11-14,LUPIN,EQ,2053.9,2069.2,2035.8,2055.3,2052.9,591657,12140.88
2025-11-14,LUXIND,EQ,1196.3,1217.2,1185.0,1202.6,1187.8,25581,307.39
2025-11-14,LXCHEM,EQ,186.57,191.93,186.57,188.06,188.31,214045,404.64
2025-11-14,LYKALABS,EQ,89.81,90.57,87.05,87.93,88.89,24691,21.96
2025-11-14,LYPSAGEMS,EQ,5.21,5.31,5.21,5.27,5.26,16437,0.87
2025-11-14,M&M,EQ,3700.0,3716.8,3660.5,3698.6,3699.5,1847028,68232.7
2025-11-14,M&MFIN,EQ,310.0,312.15,307.85,308.65,309.85,655501,2031.71
2025-11-14,MAANALU,EQ,136.01,136.3,132.59,133.73,136.01,48159,64.88
2025-11-14,MACOBSTECH,SM,217.15,224.85,215.25,216.0,217.05,24800,54.09
2025-11-14,MACPOWER,EQ,880.0,880.0,845.0,850.5,860.75,15536,133.48
2025-11-14,MADHAV,EQ,40.0,41.46,39.5,40.14,40.16,3347,1.35
2025-11-14,MADHAVBAUG,SM,279.8,279.8,273.0,275.0,272.0,12000,33.0
2025-11-14,MADHUCON,EQ,7.51,7.51,6.94,7.09,7.17,23026,1.63
2025-11-14,MADHUSUDAN,SM,116.95,117.0,112.0,113.35,127.5,89000,102.03
2025-11-14,MADRASFERT,EQ,81.02,81.95,80.19,81.33,82.1,92302,74.78
2025-11-14,MAFANG,EQ,174.61,174.62,172.83,174.61,174.94,384146,669.8
2025-11-14,MAGADSUGAR,EQ,509.0,516.05,501.25,506.95,501.05,2463,12.47
2025-11-14,MAGNUM,EQ,24.55,24.75,24.2,24.41,24.55,83911,20.53
2025-11-14,MAHABANK,EQ,56.75,58.13,56.75,58.01,56.96,13582210,7845.72
2025-11-14,MAHAPEXLTD,EQ,93.6,93.86,92.0,92.95,93.4,1815,1.68
2025-11-14,MAHASTEEL,BE,764.5,792.0,764.5,792.0,780.1,27377,212.13
2025-11-14,MAHEPC,EQ,132.0,133.17,131.5,131.79,131.86,18457,24.43
2025-11-14,MAHESHWARI,EQ,54.99,55.94,54.0,55.12,54.31,11449,6.28
2025-11-14,MAHICKRA,SM,157.0,157.0,157.0,157.0,159.95,4500,7.07
2025-11-14,MAHKTECH,EQ,27.19,27.19,27.19,27.19,27.12,242895,66.04
2025-11-14,MAHLIFE,EQ,386.95,394.6,385.0,392.2,386.35,73728,287.5
2025-11-14,MAHLOG,EQ,335.5,346.9,335.5,340.7,337.4,153103,522.88
2025-11-14,MAHSCOOTER,BE,14058.0,14399.0,14058.0,14337.0,14058.0,1332,190.28
2025-11-14,MAHSEAMLES,EQ,560.05,564.65,556.3,562.95,562.75,113623,638.39
2025-11-14,MAITHANALL,EQ,1078.0,1088.2,1033.5,1040.6,1106.7,105980,1108.7
2025-11-14,MAITREYA,SM,279.55,291.9,275.4,286.55,288.65,21200,59.89
2025-11-14,MAKEINDIA,EQ,156.95,156.95,155.07,155.53,156.17,21669,33.73
2025-11-14,MAL,SM,53.25,53.25,53.25,53.25,50.75,20800,11.08
2025-11-14,MALLCOM,EQ,1330.1,1337.6,1262.5,1270.2,1373.4,25292,326.85
2025-11-14,MALUPAPER,EQ,37.23,37.9,36.96,37.77,37.24,3598,1.35
2025-11-14,MAMATA,EQ,417.95,423.15,417.25,420.1,418.5,88007,369.83
2025-11-14,MANAKALUCO,BE,27.63,28.1,27.5,27.68,27.5,18162,5.06
2025-11-14,MANAKCOAT,EQ,140.26,141.8,139.68,140.3,140.26,163792,230.16
2025-11-14,MANAKSIA,EQ,65.25,67.1,63.16,65.54,65.15,19878,12.93
2025-11-14,MANAKSTEEL,EQ,60.82,63.54,59.22,63.54,60.52,157208,98.97
2025-11-14,MANALIPETC,EQ,69.25,69.25,68.0,68.15,69.25,191190,130.93
2025-11-14,MANAPPURAM,EQ,278.0,286.3,277.8,281.15,273.85,10797588,30476.73
2025-11-14,MANAV,ST,18.75,20.6,18.75,19.2,19.7,28000,5.36
2025-11-14,MANBA,EQ,139.29,144.92,138.86,140.46,138.94,75625,106.98
2025-11-14,MANCREDIT,EQ,179.89,181.5,177.1,177.98,180.08,27337,48.96
2025-11-14,MANDEEP,SM,26.95,26.95,26.95,26.95,26.35,2000,0.54
2025-11-14,MANGALAM,EQ,61.35,62.9,60.74,62.3,61.95,6700,4.13
2025-11-14,MANGLMCEM,EQ,749.0,760.0,746.9,754.35,747.9,28085,211.49
2025-11-14,MANINDS,EQ,384.0,440.0,365.0,426.55,385.2,8127766,34955.11
2025-11-14,MANINFRA,EQ,132.62,135.62,130.1,132.83,132.62,930261,1234.0
2025-11-14,MANKIND,EQ,2257.0,2286.7,2252.6,2267.1,2257.0,606234,13742.09
2025-11-14,MANOMAY,EQ,217.2,230.0,217.2,225.13,221.89,50116,112.9
2025-11-14,MANORAMA,EQ,1285.1,1339.9,1285.1,1329.2,1300.9,72501,960.14
2025-11-14,MANORG,EQ,555.0,555.0,533.3,539.45,541.05,4064,22.06
2025-11-14,MANUFGBEES,EQ,153.63,154.39,153.25,153.8,154.21,913,1.4
2025-11-14,MANUGRAPH,BE,18.6,18.99,18.01,18.65,18.6,2843,0.52
2025-11-14,MANYAVAR,EQ,625.65,628.9,613.95,626.5,626.95,335003,2076.37
2025-11-14,MAPMYINDIA,EQ,1696.0,1706.1,1685.2,1692.4,1702.9,35441,600.3
2025-11-14,MARALOVER,EQ,49.6,50.99,49.1,49.84,49.5,9350,4.66
2025-11-14,MARATHON,EQ,571.0,571.0,554.7,562.85,567.55,56060,314.21
2025-11-14,MARCO,SM,38.75,38.9,37.9,38.0,38.75,13500,5.16
2025-11-14,MARICO,EQ,722.0,741.85,712.4,738.7,722.0,2572321,18718.81
2025-11-14,MARINE,EQ,247.05,252.9,243.95,250.2,246.35,601167,1494.39
2025-11-14,MARINETRAN,SM,15.3,15.3,15.3,15.3,14.6,4000,0.61
2025-11-14,MARKOLINES,EQ,167.1,168.24,160.35,161.15,167.03,63836,104.38
2025-11-14,MARKSANS,EQ,191.0,196.15,190.08,192.44,188.35,1955270,3768.33
2025-11-14,MARUTI,EQ,15725.0,15735.0,15572.0,15684.0,15749.0,253698,39704.45
2025-11-14,MASFIN,EQ,307.95,310.0,304.45,309.25,306.25,63692,195.92
2025-11-14,MASKINVEST,BE,160.03,160.03,156.0,157.0,160.03,491,0.77
2025-11-14,MASON,SM,203.5,203.5,201.0,201.95,206.2,13000,26.25
2025-11-14,MASPTOP50,EQ,71.1,71.12,69.86,71.06,71.22,182755,129.58
2025-11-14,MASTEK,EQ,2240.0,2240.0,2217.6,2235.0,2245.5,37325,832.28
2025-11-14,MASTER,SM,371.0,380.0,371.0,380.0,380.0,1000,3.76
2025-11-14,MASTERTR,EQ,114.6,115.0,100.61,104.98,114.25,1617843,1707.27
2025-11-14,MATRIMONY,EQ,514.6,514.6,500.25,502.85,502.7,22459,112.84
2025-11-14,MAWANASUG,EQ,83.05,84.74,82.6,84.39,83.05,22482,18.89
2025-11-14,MAXESTATES,EQ,471.0,471.0,462.95,465.55,471.45,37980,176.92
2025-11-14,MAXHEALTH,EQ,1093.7,1106.4,1085.3,1103.1,1098.0,1658556,18238.88
2025-11-14,MAXIND,EQ,206.35,212.0,204.02,207.57,210.92,32307,67.06
2025-11-14,MAXPOSURE,SM,51.2,51.9,51.15,51.9,50.0,14000,7.25
2025-11-14,MAXVOLT,ST,420.45,420.45,385.0,408.5,400.45,218400,899.3
2025-11-14,MAYASHEEL,ST,63.1,66.95,63.1,65.25,64.75,12000,7.73
2025-11-14,MAYURUNIQ,EQ,528.0,540.0,525.0,537.6,528.35,42812,228.58
2025-11-14,MAZDA,EQ,254.7,256.0,249.95,254.4,253.8,14346,36.33
2025-11-14,MAZDOCK,EQ,2732.0,2797.0,2727.9,2782.1,2736.0,1153814,32021.64
2025-11-14,MBAPL,EQ,409.0,415.9,406.55,407.95,410.3,41270,168.51
2025-11-14,MBEL,EQ,435.0,443.9,434.1,437.45,440.05,234006,1026.12
2025-11-14,MBLINFRA,EQ,39.89,40.9,38.7,39.5,39.7,75179,29.9
2025-11-14,MCL,BE,48.99,48.99,47.31,47.85,48.11,22716,10.89
2025-11-14,MCLEODRUSS,BE,56.07,56.1,55.7,56.1,56.66,419563,234.55
2025-11-14,MCLOUD,EQ,59.8,62.9,59.58,62.29,60.25,3028033,1862.66
2025-11-14,MCON,SM,59.0,62.0,58.95,59.95,62.0,6000,3.59
2025-11-14,MCX,EQ,9575.0,9744.0,9439.5,9666.5,9597.0,442979,42672.61
2025-11-14,MEDANTA,EQ,1202.0,1202.5,1170.0,1174.9,1201.8,175540,2070.65
2025-11-14,MEDIASSIST,EQ,460.0,467.45,448.3,451.85,460.25,199496,906.19
2025-11-14,MEDICAMEQ,EQ,412.0,416.0,401.0,410.65,411.7,44299,181.6
2025-11-14,MEDICO,BE,52.93,53.9,52.49,53.14,53.19,210352,111.48
2025-11-14,MEDIORG,SM,28.0,29.0,28.0,28.95,28.0,12000,3.44
2025-11-14,MEDISTEP,SM,28.8,30.0,28.7,29.8,27.3,63000,18.42
2025-11-14,MEDPLUS,EQ,781.55,787.25,772.25,781.25,781.6,124027,967.34
2025-11-14,MEGAFLEX,SM,78.95,79.0,78.95,79.0,75.5,9000,7.11
2025-11-14,MEGASOFT,BE,198.0,200.82,195.0,196.46,200.82,128652,255.0
2025-11-14,MEGASTAR,BE,270.0,272.6,265.0,265.85,273.95,48646,130.58
2025-11-14,MEGATHERM,SM,251.0,251.0,247.15,247.6,250.5,10000,24.84
2025-11-14,MEIL,EQ,447.05,450.4,444.05,445.4,447.05,27793,124.13
2025-11-14,MENONBE,EQ,112.3,118.15,112.3,116.61,113.46,37332,43.31
2025-11-14,MEP,BZ,2.52,2.52,2.52,2.52,2.58,9180,0.23
2025-11-14,METAL,EQ,10.64,10.71,10.49,10.54,10.64,1138444,120.26
2025-11-14,METALIETF,EQ,10.68,10.68,10.49,10.53,10.64,7334742,773.86
2025-11-14,METROBRAND,EQ,1101.0,1106.6,1095.5,1097.4,1104.0,15284,168.15
2025-11-14,METROPOLIS,EQ,1971.9,1987.6,1957.5,1970.8,1965.4,17162,338.76
2025-11-14,MFML,EQ,28.19,28.2,26.01,27.24,27.71,6655,1.82
2025-11-14,MFSL,EQ,1707.4,1707.6,1662.0,1673.4,1707.4,688238,11562.78
2025-11-14,MGEL,EQ,13.96,14.1,13.65,13.82,13.98,379074,52.69
2025-11-14,MGL,EQ,1227.1,1256.0,1227.1,1253.3,1231.8,268940,3359.92
2025-11-14,MGSL,SM,95.0,96.0,91.0,91.0,89.0,36000,33.34
2025-11-14,MHHL,SM,45.4,45.4,45.4,45.4,47.65,1500,0.68
2025-11-14,MHLXMIRU,EQ,220.0,244.65,220.0,230.35,205.29,190239,450.91
2025-11-14,MHRIL,EQ,312.4,314.95,310.95,313.0,312.45,47697,149.27
2025-11-14,MICEL,EQ,48.0,48.45,47.32,47.79,47.99,1331750,639.04
2025-11-14,MICROPRO,SM,21.0,21.0,21.0,21.0,21.0,3200,0.67
2025-11-14,MID150,EQ,22.63,22.74,22.51,22.65,22.62,58942,13.32
2025-11-14,MID150BEES,EQ,230.99,231.22,229.38,230.43,230.34,451769,1040.08
2025-11-14,MID150CASE,EQ,11.13,11.19,11.11,11.15,11.13,1222681,136.28
2025-11-14,MIDCAP,EQ,175.01,177.29,175.01,176.77,176.24,39524,69.77
2025-11-14,MIDCAPETF,EQ,22.72,22.83,22.65,22.72,22.72,2248260,511.1
2025-11-14,MIDCAPIETF,EQ,22.96,23.14,22.92,22.99,22.96,836780,192.52
2025-11-14,MIDHANI,EQ,372.0,377.35,361.5,364.7,382.5,995419,3670.8
2025-11-14,MIDQ50ADD,EQ,251.95,251.95,250.01,251.47,250.94,3683,9.26
2025-11-14,MIDSELIETF,EQ,18.92,18.92,18.41,18.55,18.55,149270,27.65
2025-11-14,MIDSMALL,EQ,49.5,49.77,49.44,49.63,49.38,157819,78.29
2025-11-14,MIDWESTLTD,EQ,1140.0,1184.0,1140.0,1172.4,1127.9,309669,3617.1
2025-11-14,MIEL,ST,22.45,22.45,21.75,21.75,22.9,14000,3.08
2025-11-14,MINDACORP,EQ,595.05,612.0,595.05,601.15,605.35,294868,1780.92
2025-11-14,MINDSPACE,RR,459.0,462.77,458.6,460.38,458.89,76987,354.31
2025-11-14,MINDTECK,EQ,232.0,239.0,228.1,229.9,231.85,77145,179.68
2025-11-14,MIRCELECTR,BE,25.42,26.45,25.42,26.45,25.94,329582,86.14
2025-11-14,MIRZAINT,EQ,35.9,40.4,35.9,39.34,36.42,1269479,495.72
2025-11-14,MITCON,EQ,68.02,68.8,67.6,68.11,68.02,1744,1.19
2025-11-14,MITTAL,EQ,1.45,1.45,1.43,1.43,1.44,662853,9.51
2025-11-14,MKPL,EQ,6.65,6.79,6.6,6.64,6.65,180486,12.05
2025-11-14,MMEL,SM,53.55,53.55,50.5,52.0,52.5,12000,6.24
2025-11-14,MMFL,EQ,299.3,305.0,297.45,302.05,299.3,14204,42.74
2025-11-14,MMP,EQ,265.85,269.0,262.75,264.4,264.3,10851,28.92
2025-11-14,MMTC,EQ,67.0,67.5,65.39,65.65,66.79,1012814,668.62
2025-11-14,MNC,EQ,30.99,31.09,30.82,30.87,31.04,25846,7.99
2025-11-14,MOALPHA50,EQ,51.72,51.98,51.68,51.84,51.77,3244,1.68
2025-11-14,MOBIKWIK,EQ,258.0,259.9,252.35,253.6,258.3,705988,1805.09
2025-11-14,MOCAPITAL,EQ,47.41,47.52,47.0,47.27,47.18,457786,216.53
2025-11-14,MODEFENCE,EQ,89.5,91.1,89.01,90.98,89.77,2196275,1992.57
2025-11-14,MODIRUBBER,EQ,122.1,122.1,115.0,116.81,120.36,3471,4.06
2025-11-14,MODIS,EQ,389.0,409.0,371.55,394.45,380.95,146856,577.14
2025-11-14,MODISONLTD,EQ,145.01,159.3,140.2,151.42,144.29,151922,227.7
2025-11-14,MODTHREAD,EQ,43.59,45.45,43.59,44.0,43.87,105,0.05
2025-11-14,MOENERGY,EQ,36.66,36.88,36.24,36.38,36.48,359814,131.12
2025-11-14,MOGOLD,EQ,126.0,126.0,124.0,124.45,126.1,885546,1110.22
2025-11-14,MOGSEC,EQ,62.5,62.93,62.48,62.88,62.73,16769,10.52
2025-11-14,MOHEALTH,EQ,45.57,45.57,45.01,45.32,45.26,76532,34.58
2025-11-14,MOHITIND,BE,31.55,32.38,30.7,31.14,31.78,29773,9.34
2025-11-14,MOIL,EQ,362.0,363.45,355.2,356.0,364.0,616067,2209.0
2025-11-14,MOINFRA,EQ,61.38,61.66,60.67,61.26,60.86,3300,2.01
2025-11-14,MOKSH,EQ,14.84,15.49,14.7,15.17,14.84,902893,136.35
2025-11-14,MOL,EQ,71.92,72.5,71.61,71.9,71.92,433768,312.3
2025-11-14,MOLDTECH,EQ,181.0,182.5,169.1,181.27,176.65,237765,419.67
2025-11-14,MOLDTKPAC,EQ,667.5,667.55,652.9,657.75,662.45,32876,216.34
2025-11-14,MOLOWVOL,EQ,38.86,39.0,38.64,38.98,38.86,61245,23.71
2025-11-14,MOM100,EQ,65.33,65.67,65.0,65.4,65.33,259627,169.75
2025-11-14,MOM30IETF,EQ,32.32,32.49,32.08,32.42,32.31,494653,159.92
2025-11-14,MOM50,EQ,268.0,269.98,267.19,268.36,268.36,5660,15.17
2025-11-14,MOMENTUM,EQ,32.29,32.36,31.73,32.24,32.13,96796,31.13
2025-11-14,MOMENTUM30,EQ,32.29,32.52,31.74,31.82,31.79,7563,2.41
2025-11-14,MOMENTUM50,EQ,53.91,54.66,53.61,53.99,53.92,380874,205.49
2025-11-14,MOMGF,EQ,153.71,153.71,152.21,152.91,153.29,322,0.49
2025-11-14,MOMIDMTM,EQ,64.47,65.36,64.0,64.37,64.0,64820,41.69
2025-11-14,MOMOMENTUM,EQ,64.75,64.85,64.22,64.74,64.43,66861,43.17
2025-11-14,MON100,EQ,238.12,238.85,234.77,237.28,240.32,1493483,3539.17
2025-11-14,MON50EQUAL,EQ,33.83,34.0,33.09,33.27,33.31,10890,3.62
2025-11-14,MONARCH,EQ,319.0,327.75,315.75,316.8,318.8,188288,603.07
2025-11-14,MONEXT50,EQ,69.66,69.83,69.17,69.56,69.66,3353,2.33
2025-11-14,MONEYBOXX,EQ,145.01,145.96,141.35,144.11,147.93,10144,14.63
2025-11-14,MONIFTY100,EQ,26.69,26.69,26.42,26.67,26.55,12168,3.23
2025-11-14,MONIFTY500,EQ,24.33,24.34,24.02,24.22,24.21,474694,114.81
2025-11-14,MONOLITH,SM,533.8,553.0,529.0,545.1,533.8,33500,182.03
2025-11-14,MONQ50,EQ,98.94,99.5,98.5,99.13,99.3,144084,142.77
2025-11-14,MONTECARLO,EQ,783.9,783.9,767.95,773.6,768.95,53514,414.62
2025-11-14,MOPSE,EQ,101.13,101.13,100.11,100.86,100.67,8401,8.46
2025-11-14,MOQUALITY,EQ,197.87,198.07,196.21,196.3,198.24,4731,9.32
2025-11-14,MORARJEE,BZ,7.45,7.99,7.45,7.99,7.75,3306,0.26
2025-11-14,MOREALTY,EQ,94.42,95.5,93.5,93.95,94.42,349315,328.48
2025-11-14,MOREPENLAB,EQ,46.49,47.8,45.59,46.27,46.59,2655403,1233.3
2025-11-14,MOS,SM,24.0,26.3,24.0,24.7,23.95,324000,81.44
2025-11-14,MOSCHIP,EQ,227.5,230.9,225.45,228.75,227.7,822221,1881.13
2025-11-14,MOSILVER,EQ,163.54,163.54,157.34,158.65,163.54,279780,449.62
2025-11-14,MOSMALL250,EQ,17.19,17.2,17.08,17.16,17.11,993963,170.46
2025-11-14,MOTHERSON,EQ,111.31,113.47,108.8,109.84,109.13,68460187,76041.11
2025-11-14,MOTILALOFS,EQ,990.0,1005.95,981.75,991.3,990.65,706576,7022.62
2025-11-14,MOTISONS,EQ,16.5,18.12,16.31,16.89,16.48,12060604,2073.07
2025-11-14,MOTOGENFIN,EQ,25.87,26.45,25.51,25.86,26.0,7729,1.98
2025-11-14,MOTOUR,EQ,90.35,90.35,87.92,88.32,87.72,10204,9.01
2025-11-14,MOVALUE,EQ,115.48,116.11,114.62,115.5,115.09,108092,124.56
2025-11-14,MOXSH,ST,89.5,89.55,89.5,89.55,87.8,12800,11.46
2025-11-14,MPEL,SM,109.0,115.0,109.0,112.2,116.3,6400,7.18
2025-11-14,MPHASIS,EQ,2790.0,2814.0,2744.1,2772.1,2822.0,430174,11920.02
2025-11-14,MPSLTD,EQ,2295.0,2320.9,2230.0,2243.8,2304.5,28746,652.03
2025-11-14,MPTODAY,SM,39.5,39.5,39.5,39.5,37.65,2000,0.79
2025-11-14,MRF,EQ,158475.0,159700.0,156220.0,157400.0,158315.0,14236,22467.19
2025-11-14,MRIL,SM,73.4,75.0,71.0,72.0,75.0,28800,20.92
2025-11-14,MRPL,EQ,173.57,175.36,171.1,171.83,173.63,2851039,4922.9
2025-11-14,MSCIINDIA,EQ,30.83,31.18,30.64,30.88,30.82,24488,7.53
2025-11-14,MSPL,EQ,34.65,35.3,34.22,34.72,34.59,947321,329.27
2025-11-14,MSTCLTD,EQ,526.2,532.8,522.05,525.3,526.1,80425,424.77
2025-11-14,MSUMI,EQ,47.39,48.45,47.36,47.96,47.39,5709408,2743.45
2025-11-14,MTARTECH,EQ,2589.7,2659.9,2571.3,2626.6,2576.9,452922,11924.07
2025-11-14,MTEDUCARE,BE,1.92,1.92,1.85,1.85,1.92,13737,0.26
